"timeMillisSpent","score"
356,"-48hard/-10736soft"
376,"-48hard/-10733soft"
455,"-48hard/-10731soft"
475,"-48hard/-10726soft"
498,"-48hard/-10724soft"
579,"-46hard/-11044soft"
604,"-45hard/-11052soft"
626,"-44hard/-11378soft"
649,"-41hard/-11680soft"
671,"-41hard/-11380soft"
842,"-41hard/-11375soft"
865,"-41hard/-11372soft"
1051,"-40hard/-11711soft"
1075,"-40hard/-11709soft"
1444,"-40hard/-11427soft"
1469,"-39hard/-11423soft"
1512,"-36hard/-11423soft"
1535,"-36hard/-11417soft"
2816,"-35hard/-12512soft"
2845,"-35hard/-12503soft"
2871,"-34hard/-12501soft"
2894,"-33hard/-12509soft"
2918,"-27hard/-12816soft"
2943,"-26hard/-12798soft"
2972,"-26hard/-12786soft"
2996,"-26hard/-12778soft"
3021,"-26hard/-12777soft"
3068,"-26hard/-12770soft"
3092,"-26hard/-12768soft"
3137,"-25hard/-12778soft"
3161,"-25hard/-12776soft"
3184,"-25hard/-12771soft"
3207,"-25hard/-12770soft"
3345,"-25hard/-12763soft"
3413,"-25hard/-12758soft"
3437,"-24hard/-12756soft"
3461,"-24hard/-12455soft"
4303,"-24hard/-12361soft"
4326,"-24hard/-12358soft"
4349,"-24hard/-12357soft"
4373,"-24hard/-12356soft"
4397,"-22hard/-12354soft"
4562,"-19hard/-12369soft"
4816,"-18hard/-12682soft"
4859,"-18hard/-12680soft"
4884,"-18hard/-12678soft"
4905,"-18hard/-12671soft"
4927,"-18hard/-12664soft"
4949,"-18hard/-12659soft"
5040,"-17hard/-12677soft"
7697,"-17hard/-12374soft"
7768,"-17hard/-12371soft"
7790,"-17hard/-12367soft"
7814,"-17hard/-12350soft"
7906,"-17hard/-12348soft"
7975,"-17hard/-12347soft"
7997,"-17hard/-12344soft"
8421,"-17hard/-12340soft"
8538,"-16hard/-12347soft"
8561,"-16hard/-12336soft"
