"timeMillisSpent","score"
23,"-9hard/-2503soft"
51,"-7hard/-2498soft"
94,"-6hard/-2835soft"
107,"-6hard/-2826soft"
159,"-5hard/-3410soft"
339,"-5hard/-3081soft"
347,"-5hard/-3071soft"
519,"-4hard/-3583soft"
628,"-3hard/-3731soft"
787,"-3hard/-3258soft"
790,"-3hard/-3253soft"
896,"-2hard/-3588soft"
898,"-2hard/-3585soft"
1050,"-1hard/-3360soft"
1218,"0hard/-3120soft"
1953,"0hard/-3003soft"
2754,"0hard/-2763soft"
3794,"0hard/-2757soft"
4696,"0hard/-2740soft"
4697,"0hard/-2729soft"
4996,"0hard/-2706soft"
5390,"0hard/-2703soft"
5999,"0hard/-2629soft"
6000,"0hard/-2627soft"
6001,"0hard/-2625soft"
6002,"0hard/-2616soft"
6369,"0hard/-2443soft"
6372,"0hard/-2440soft"
6387,"0hard/-2439soft"
6389,"0hard/-2438soft"
6397,"0hard/-2437soft"
6409,"0hard/-2434soft"
8068,"0hard/-2258soft"
9414,"0hard/-2241soft"
