"timeMillisSpent","score"
100,"-20hard/-4839soft"
134,"-18hard/-4849soft"
159,"-17hard/-4875soft"
195,"-16hard/-4868soft"
417,"-16hard/-4861soft"
433,"-16hard/-4859soft"
481,"-14hard/-5177soft"
486,"-14hard/-5176soft"
517,"-14hard/-5168soft"
536,"-14hard/-5166soft"
541,"-14hard/-5154soft"
554,"-14hard/-5137soft"
746,"-11hard/-5152soft"
795,"-10hard/-5169soft"
833,"-8hard/-5191soft"
852,"-8hard/-5182soft"
875,"-8hard/-5176soft"
914,"-7hard/-5176soft"
961,"-7hard/-5173soft"
981,"-5hard/-5487soft"
993,"-5hard/-5483soft"
1010,"-4hard/-5483soft"
1029,"-4hard/-5477soft"
1046,"-4hard/-5473soft"
1079,"-2hard/-5485soft"
1333,"0hard/-5515soft"
1354,"0hard/-5511soft"
1366,"0hard/-5503soft"
1413,"0hard/-5498soft"
1468,"0hard/-5492soft"
1479,"0hard/-5476soft"
1905,"0hard/-5473soft"
2071,"0hard/-5237soft"
2090,"0hard/-5236soft"
2102,"0hard/-5232soft"
2122,"0hard/-5231soft"
2132,"0hard/-5230soft"
2176,"0hard/-5228soft"
2205,"0hard/-5227soft"
2530,"0hard/-5226soft"
2586,"0hard/-5224soft"
3496,"0hard/-5221soft"
3508,"0hard/-5220soft"
4110,"0hard/-5217soft"
4501,"0hard/-5214soft"
4539,"0hard/-5209soft"
4640,"0hard/-5207soft"
4794,"0hard/-5206soft"
5042,"0hard/-5205soft"
5174,"0hard/-5201soft"
5193,"0hard/-5200soft"
5213,"0hard/-5194soft"
5242,"0hard/-5192soft"
5308,"0hard/-5187soft"
5357,"0hard/-5186soft"
5391,"0hard/-5184soft"
5427,"0hard/-5180soft"
5446,"0hard/-5179soft"
5463,"0hard/-5176soft"
5545,"0hard/-5173soft"
5562,"0hard/-5172soft"
7398,"0hard/-4881soft"
7455,"0hard/-4877soft"
7463,"0hard/-4872soft"
9055,"0hard/-4869soft"
9074,"0hard/-4866soft"
9133,"0hard/-4865soft"
9193,"0hard/-4863soft"
9246,"0hard/-4858soft"
9298,"0hard/-4857soft"
9312,"0hard/-4856soft"
9581,"0hard/-4854soft"
