"timeMillisSpent","score"
22,"-9hard/-2503soft"
73,"-7hard/-2498soft"
77,"-7hard/-2497soft"
103,"-6hard/-2503soft"
117,"-5hard/-2502soft"
121,"-4hard/-2820soft"
126,"-4hard/-2813soft"
130,"-4hard/-2804soft"
160,"-3hard/-2812soft"
163,"-3hard/-2810soft"
169,"-3hard/-2803soft"
180,"-3hard/-2801soft"
182,"-3hard/-2797soft"
190,"-2hard/-2806soft"
440,"-2hard/-2798soft"
444,"-2hard/-2790soft"
449,"-1hard/-2788soft"
452,"0hard/-3095soft"
454,"0hard/-3091soft"
457,"0hard/-3075soft"
460,"0hard/-3073soft"
463,"0hard/-3069soft"
466,"0hard/-3067soft"
471,"0hard/-3062soft"
478,"0hard/-3060soft"
493,"0hard/-3058soft"
496,"0hard/-3057soft"
548,"0hard/-3053soft"
556,"0hard/-3048soft"
558,"0hard/-3037soft"
562,"0hard/-3030soft"
575,"0hard/-3029soft"
580,"0hard/-2727soft"
852,"0hard/-2726soft"
855,"0hard/-2720soft"
941,"0hard/-2719soft"
944,"0hard/-2718soft"
984,"0hard/-2716soft"
986,"0hard/-2715soft"
989,"0hard/-2706soft"
993,"0hard/-2705soft"
1009,"0hard/-2704soft"
1020,"0hard/-2702soft"
1039,"0hard/-2701soft"
1261,"0hard/-2698soft"
1930,"0hard/-2692soft"
2058,"0hard/-2401soft"
2063,"0hard/-2394soft"
2071,"0hard/-2393soft"
2090,"0hard/-2387soft"
2168,"0hard/-2385soft"
2340,"0hard/-2384soft"
2345,"0hard/-2381soft"
2352,"0hard/-2379soft"
2980,"0hard/-2377soft"
2997,"0hard/-2375soft"
3071,"0hard/-2365soft"
3577,"0hard/-2364soft"
3584,"0hard/-2360soft"
3668,"0hard/-2359soft"
6411,"0hard/-2358soft"
6418,"0hard/-2357soft"
6449,"0hard/-2356soft"
6587,"0hard/-2354soft"
7167,"0hard/-2353soft"
