"timeMillisSpent","score"
20,"-6hard/-7673soft"
36,"-6hard/-7650soft"
54,"-5hard/-7758soft"
74,"-4hard/-7989soft"
96,"-4hard/-7815soft"
117,"-4hard/-7746soft"
140,"-3hard/-7752soft"
162,"-3hard/-7736soft"
190,"-3hard/-7648soft"
218,"-3hard/-7579soft"
245,"-3hard/-7530soft"
380,"-2hard/-7817soft"
416,"-2hard/-7732soft"
436,"-2hard/-7565soft"
457,"-2hard/-7458soft"
482,"-2hard/-7403soft"
506,"-2hard/-7389soft"
534,"-2hard/-7377soft"
637,"-2hard/-7369soft"
658,"-2hard/-7357soft"
679,"-2hard/-7312soft"
732,"-2hard/-7310soft"
752,"-2hard/-7296soft"
982,"-1hard/-7681soft"
1002,"-1hard/-7590soft"
1043,"-1hard/-7549soft"
1067,"-1hard/-7486soft"
1089,"-1hard/-7479soft"
1112,"-1hard/-7469soft"
1133,"-1hard/-7454soft"
1377,"-1hard/-7408soft"
1399,"-1hard/-7387soft"
1419,"0hard/-7442soft"
1611,"0hard/-7441soft"
1633,"0hard/-7431soft"
1656,"0hard/-7404soft"
1679,"0hard/-7393soft"
1918,"0hard/-7383soft"
1938,"0hard/-7356soft"
1963,"0hard/-7345soft"
2617,"0hard/-7335soft"
3633,"0hard/-7304soft"
3654,"0hard/-7284soft"
3867,"0hard/-7279soft"
3886,"0hard/-7263soft"
4330,"0hard/-7258soft"
7834,"0hard/-7242soft"
7856,"0hard/-7236soft"
7879,"0hard/-7226soft"
8301,"0hard/-7204soft"
8321,"0hard/-7195soft"
8393,"0hard/-7194soft"
8415,"0hard/-7183soft"
8436,"0hard/-7179soft"
9130,"0hard/-7085soft"
9155,"0hard/-7081soft"
9204,"0hard/-7076soft"
9254,"0hard/-7070soft"
9296,"0hard/-7059soft"
9341,"0hard/-7054soft"
9752,"0hard/-7053soft"
9774,"0hard/-7048soft"
