"timeMillisSpent","score"
350,"-48hard/-10736soft"
460,"-48hard/-10733soft"
550,"-46hard/-11038soft"
561,"-46hard/-11034soft"
589,"-45hard/-11042soft"
1206,"-44hard/-11674soft"
1371,"-42hard/-11668soft"
2259,"-41hard/-11676soft"
2265,"-40hard/-11672soft"
2656,"-40hard/-11208soft"
2697,"-37hard/-11225soft"
3076,"-37hard/-11222soft"
3084,"-36hard/-11230soft"
3109,"-36hard/-11228soft"
3144,"-35hard/-11216soft"
3150,"-34hard/-11212soft"
4762,"-33hard/-11465soft"
4775,"-29hard/-11765soft"
4790,"-29hard/-11461soft"
4835,"-28hard/-11480soft"
5717,"-25hard/-11787soft"
6501,"-23hard/-11396soft"
6508,"-23hard/-11394soft"
6525,"-22hard/-11419soft"
6542,"-22hard/-11413soft"
6550,"-21hard/-11412soft"
6556,"-21hard/-11410soft"
6569,"-21hard/-11395soft"
6580,"-21hard/-11391soft"
6607,"-21hard/-11389soft"
6623,"-21hard/-11381soft"
6634,"-20hard/-11371soft"
6674,"-19hard/-11378soft"
7615,"-17hard/-11518soft"
7623,"-17hard/-11501soft"
7632,"-17hard/-11493soft"
7967,"-17hard/-11489soft"
7984,"-17hard/-11488soft"
8047,"-17hard/-11487soft"
8079,"-17hard/-11473soft"
8103,"-16hard/-11470soft"
8132,"-15hard/-11474soft"
8156,"-15hard/-11471soft"
8167,"-15hard/-11465soft"
8180,"-15hard/-11461soft"
9160,"-14hard/-12109soft"
9167,"-13hard/-12117soft"
9206,"-13hard/-12116soft"
9734,"-13hard/-11748soft"
9806,"-11hard/-12071soft"
9853,"-9hard/-12084soft"
9863,"-9hard/-12082soft"
9872,"-8hard/-12387soft"
