"timeMillisSpent","score"
89,"-20hard/-4839soft"
135,"-18hard/-5150soft"
138,"-17hard/-5143soft"
224,"-16hard/-5462soft"
232,"-16hard/-5155soft"
252,"-16hard/-4861soft"
263,"-15hard/-4850soft"
758,"-14hard/-5817soft"
1008,"-14hard/-5715soft"
1014,"-13hard/-5689soft"
1018,"-13hard/-5668soft"
1023,"-13hard/-5667soft"
1033,"-12hard/-5687soft"
1403,"-11hard/-6325soft"
1457,"-11hard/-6023soft"
1679,"-11hard/-5668soft"
1685,"-7hard/-5976soft"
1687,"-7hard/-5944soft"
1688,"-6hard/-5944soft"
1693,"-6hard/-5937soft"
1709,"-3hard/-5949soft"
5717,"-3hard/-5865soft"
7479,"-2hard/-6215soft"
9056,"-2hard/-5912soft"
9064,"-2hard/-5910soft"
9076,"-2hard/-5655soft"
9079,"-2hard/-5639soft"
9083,"-2hard/-5634soft"
9095,"-2hard/-5618soft"
9096,"-2hard/-5607soft"
