"timeMillisSpent","score"
89,"-20hard/-4839soft"
142,"-18hard/-5164soft"
253,"-17hard/-5195soft"
270,"-15hard/-5194soft"
1248,"-13hard/-6150soft"
1280,"-9hard/-6162soft"
1297,"-9hard/-6146soft"
1314,"-8hard/-6138soft"
1347,"-8hard/-5830soft"
1379,"-8hard/-5829soft"
1394,"-8hard/-5828soft"
1411,"-8hard/-5825soft"
1424,"-8hard/-5822soft"
1438,"-8hard/-5815soft"
2680,"-8hard/-5059soft"
2697,"-8hard/-5057soft"
2716,"-8hard/-5042soft"
2732,"-8hard/-5037soft"
2748,"-8hard/-5031soft"
2764,"-8hard/-5027soft"
2995,"-8hard/-5022soft"
3027,"-7hard/-5345soft"
3057,"-5hard/-5335soft"
3070,"-5hard/-5332soft"
3085,"-5hard/-5329soft"
3100,"-5hard/-5327soft"
3114,"-5hard/-5325soft"
4520,"-4hard/-6161soft"
4556,"-3hard/-6484soft"
4573,"-2hard/-6481soft"
4592,"-2hard/-6474soft"
4612,"-2hard/-6469soft"
4628,"-2hard/-6445soft"
4647,"-2hard/-6139soft"
4722,"-2hard/-6138soft"
4762,"-2hard/-6134soft"
4778,"-2hard/-6133soft"
4793,"-2hard/-6131soft"
4837,"-2hard/-6130soft"
4864,"-2hard/-6122soft"
4877,"-2hard/-6119soft"
4902,"-1hard/-6122soft"
4915,"0hard/-6061soft"
4928,"0hard/-6056soft"
4969,"0hard/-6053soft"
4994,"0hard/-6052soft"
5008,"0hard/-6043soft"
5639,"0hard/-5754soft"
5654,"0hard/-5753soft"
5669,"0hard/-5748soft"
5685,"0hard/-5744soft"
5700,"0hard/-5740soft"
5713,"0hard/-5736soft"
5726,"0hard/-5731soft"
5740,"0hard/-5727soft"
5779,"0hard/-5722soft"
5987,"0hard/-5714soft"
6000,"0hard/-5712soft"
6014,"0hard/-5705soft"
6028,"0hard/-5693soft"
6044,"0hard/-5690soft"
6089,"0hard/-5684soft"
6106,"0hard/-5675soft"
6120,"0hard/-5674soft"
6134,"0hard/-5670soft"
6148,"0hard/-5669soft"
6162,"0hard/-5663soft"
6175,"0hard/-5662soft"
6188,"0hard/-5653soft"
6204,"0hard/-5638soft"
6232,"0hard/-5636soft"
6278,"0hard/-5634soft"
