"timeMillisSpent","score"
104,"-20hard/-4839soft"
168,"-18hard/-5161soft"
191,"-18hard/-5152soft"
237,"-17hard/-5155soft"
287,"-16hard/-5158soft"
315,"-14hard/-5157soft"
343,"-13hard/-5152soft"
374,"-12hard/-5147soft"
399,"-12hard/-5145soft"
426,"-12hard/-5142soft"
533,"-9hard/-5458soft"
582,"-9hard/-5449soft"
606,"-9hard/-5447soft"
630,"-6hard/-5212soft"
656,"-6hard/-4911soft"
705,"-6hard/-4904soft"
755,"-6hard/-4901soft"
780,"-5hard/-4918soft"
1050,"-3hard/-4930soft"
1075,"-2hard/-4943soft"
1099,"-2hard/-4942soft"
1126,"-2hard/-4934soft"
1154,"-2hard/-4933soft"
1207,"-2hard/-4931soft"
1231,"-2hard/-4917soft"
1258,"-1hard/-4905soft"
1284,"-1hard/-4904soft"
1312,"-1hard/-4903soft"
2205,"0hard/-5321soft"
2254,"0hard/-5320soft"
2305,"0hard/-5306soft"
2376,"0hard/-5300soft"
2727,"0hard/-5122soft"
2751,"0hard/-5116soft"
2795,"0hard/-5115soft"
2817,"0hard/-5112soft"
2839,"0hard/-5109soft"
2886,"0hard/-5105soft"
2909,"0hard/-5103soft"
2930,"0hard/-5100soft"
2952,"0hard/-5099soft"
3000,"0hard/-5094soft"
3026,"0hard/-5093soft"
3050,"0hard/-5088soft"
3108,"0hard/-5086soft"
3133,"0hard/-5084soft"
3160,"0hard/-5083soft"
3332,"0hard/-5080soft"
3361,"0hard/-5076soft"
3384,"0hard/-5075soft"
3407,"0hard/-5074soft"
3430,"0hard/-5073soft"
3502,"0hard/-5072soft"
3546,"0hard/-5068soft"
3573,"0hard/-5067soft"
3596,"0hard/-5066soft"
3617,"0hard/-5064soft"
3642,"0hard/-5063soft"
3955,"0hard/-5060soft"
4506,"0hard/-5049soft"
4582,"0hard/-5048soft"
4605,"0hard/-5047soft"
5132,"0hard/-4751soft"
5156,"0hard/-4749soft"
5181,"0hard/-4747soft"
5229,"0hard/-4745soft"
5530,"0hard/-4738soft"
5661,"0hard/-4737soft"
6095,"0hard/-4735soft"
6146,"0hard/-4734soft"
7236,"0hard/-4733soft"
7285,"0hard/-4732soft"
7673,"0hard/-4724soft"
