"timeMillisSpent","score"
93,"-20hard/-4839soft"
143,"-18hard/-5150soft"
175,"-17hard/-5148soft"
201,"-16hard/-5143soft"
267,"-14hard/-5131soft"
290,"-12hard/-5131soft"
576,"-10hard/-5194soft"
647,"-9hard/-5562soft"
652,"-7hard/-5567soft"
656,"-5hard/-5559soft"
659,"-5hard/-5555soft"
664,"-4hard/-5569soft"
688,"-4hard/-5568soft"
694,"-4hard/-5567soft"
2318,"-1hard/-5942soft"
2915,"0hard/-5654soft"
2937,"0hard/-5649soft"
3764,"0hard/-5608soft"
3772,"0hard/-5601soft"
3778,"0hard/-5595soft"
3791,"0hard/-5594soft"
3797,"0hard/-5581soft"
3801,"0hard/-5577soft"
3815,"0hard/-5567soft"
3818,"0hard/-5564soft"
3942,"0hard/-5562soft"
4105,"0hard/-5277soft"
4121,"0hard/-5264soft"
4125,"0hard/-5260soft"
4129,"0hard/-5257soft"
4137,"0hard/-5254soft"
4163,"0hard/-5239soft"
4636,"0hard/-5235soft"
5823,"0hard/-5205soft"
5831,"0hard/-5204soft"
5843,"0hard/-5178soft"
5856,"0hard/-5174soft"
7325,"0hard/-5170soft"
7340,"0hard/-5169soft"
7443,"0hard/-5162soft"
7494,"0hard/-5159soft"
7504,"0hard/-5158soft"
7541,"0hard/-5157soft"
7558,"0hard/-5154soft"
7573,"0hard/-5153soft"
7626,"0hard/-5147soft"
7635,"0hard/-5146soft"
7688,"0hard/-4846soft"
8556,"0hard/-4845soft"
8668,"0hard/-4843soft"
8769,"0hard/-4842soft"
9594,"0hard/-4839soft"
