"timeMillisSpent","score"
31,"-9hard/-2503soft"
68,"-7hard/-2498soft"
102,"-7hard/-2497soft"
140,"-5hard/-2490soft"
229,"-4hard/-2482soft"
290,"-3hard/-2486soft"
344,"-3hard/-2484soft"
640,"-2hard/-2491soft"
707,"-2hard/-2487soft"
769,"-2hard/-2482soft"
834,"-1hard/-2480soft"
964,"-1hard/-2476soft"
1023,"0hard/-2787soft"
1078,"0hard/-2476soft"
1134,"0hard/-2472soft"
1188,"0hard/-2465soft"
1242,"0hard/-2464soft"
1302,"0hard/-2462soft"
1398,"0hard/-2450soft"
1464,"0hard/-2449soft"
1516,"0hard/-2448soft"
1570,"0hard/-2447soft"
1898,"0hard/-2442soft"
1966,"0hard/-2436soft"
2046,"0hard/-2431soft"
2562,"0hard/-2428soft"
3897,"0hard/-2427soft"
4127,"0hard/-2425soft"
4189,"0hard/-2416soft"
4257,"0hard/-2414soft"
5702,"0hard/-2413soft"
5764,"0hard/-2412soft"
6179,"0hard/-2411soft"
6230,"0hard/-2410soft"
7093,"0hard/-2409soft"
7145,"0hard/-2407soft"
7258,"0hard/-2406soft"
7490,"0hard/-2405soft"
7649,"0hard/-2404soft"
7704,"0hard/-2403soft"
8439,"0hard/-2401soft"
8556,"0hard/-2399soft"
8675,"0hard/-2397soft"
