"timeMillisSpent","score"
29,"-12hard/-2977soft"
46,"-10hard/-3292soft"
63,"-10hard/-3289soft"
78,"-9hard/-3595soft"
95,"-9hard/-3592soft"
116,"-9hard/-3267soft"
138,"-9hard/-3264soft"
160,"-9hard/-3258soft"
182,"-7hard/-3464soft"
232,"-7hard/-3154soft"
256,"-7hard/-3153soft"
279,"-7hard/-3152soft"
333,"-6hard/-3153soft"
352,"-5hard/-3150soft"
386,"-4hard/-3140soft"
404,"-4hard/-3133soft"
443,"-3hard/-3139soft"
460,"-2hard/-3136soft"
478,"-2hard/-3131soft"
562,"-2hard/-3119soft"
583,"-2hard/-3115soft"
603,"-2hard/-3112soft"
638,"0hard/-3415soft"
1123,"0hard/-3414soft"
1140,"0hard/-3413soft"
1157,"0hard/-3411soft"
1176,"0hard/-3405soft"
2699,"0hard/-3217soft"
2718,"0hard/-3212soft"
2754,"0hard/-3193soft"
2773,"0hard/-3192soft"
3063,"0hard/-3190soft"
3082,"0hard/-3189soft"
3209,"0hard/-3186soft"
3294,"0hard/-3184soft"
3640,"0hard/-3177soft"
3683,"0hard/-3176soft"
3796,"0hard/-3175soft"
3817,"0hard/-3174soft"
3836,"0hard/-3173soft"
3916,"0hard/-3172soft"
4649,"0hard/-3170soft"
6341,"0hard/-2884soft"
6478,"0hard/-2879soft"
6496,"0hard/-2877soft"
6516,"0hard/-2873soft"
7330,"0hard/-2859soft"
7353,"0hard/-2851soft"
7373,"0hard/-2850soft"
7705,"0hard/-2849soft"
