"timeMillisSpent","score"
97,"-20hard/-4839soft"
159,"-18hard/-5161soft"
181,"-18hard/-5152soft"
237,"-17hard/-5155soft"
299,"-16hard/-5158soft"
324,"-14hard/-5157soft"
350,"-13hard/-5152soft"
376,"-12hard/-5147soft"
400,"-12hard/-5145soft"
427,"-12hard/-5142soft"
488,"-12hard/-4829soft"
519,"-9hard/-5143soft"
590,"-9hard/-5134soft"
634,"-9hard/-5129soft"
676,"-6hard/-4894soft"
830,"-5hard/-4915soft"
873,"-4hard/-5245soft"
907,"-4hard/-5241soft"
938,"-3hard/-5242soft"
971,"-3hard/-5228soft"
1001,"-3hard/-5216soft"
1029,"-3hard/-5214soft"
1058,"-1hard/-5214soft"
1091,"-1hard/-5213soft"
1128,"-1hard/-4895soft"
1160,"-1hard/-4892soft"
1191,"-1hard/-4891soft"
1223,"-1hard/-4889soft"
1257,"0hard/-4877soft"
8155,"0hard/-4874soft"
