"timeMillisSpent","score"
1315,"-97hard/-20228soft"
1345,"-97hard/-20223soft"
1426,"-96hard/-20222soft"
1578,"-95hard/-20986soft"
1642,"-95hard/-20984soft"
1715,"-93hard/-21314soft"
1869,"-92hard/-21623soft"
1901,"-92hard/-21315soft"
1994,"-92hard/-20998soft"
2041,"-92hard/-20994soft"
2103,"-91hard/-21002soft"
2148,"-89hard/-21331soft"
2174,"-89hard/-21124soft"
2280,"-89hard/-21123soft"
2594,"-87hard/-21451soft"
2644,"-85hard/-21769soft"
2747,"-85hard/-21768soft"
2791,"-85hard/-21764soft"
2823,"-85hard/-21755soft"
2844,"-84hard/-22086soft"
2858,"-83hard/-22094soft"
2884,"-82hard/-22553soft"
2974,"-78hard/-22559soft"
3048,"-75hard/-22777soft"
3099,"-74hard/-22762soft"
3133,"-74hard/-22757soft"
3159,"-74hard/-22753soft"
3242,"-73hard/-23085soft"
3295,"-71hard/-23104soft"
3322,"-71hard/-23090soft"
3485,"-70hard/-23080soft"
3676,"-69hard/-23084soft"
3799,"-68hard/-23092soft"
3815,"-68hard/-23084soft"
3858,"-67hard/-23069soft"
3899,"-65hard/-23069soft"
3983,"-64hard/-23070soft"
4007,"-64hard/-23067soft"
4133,"-64hard/-23065soft"
4363,"-64hard/-22882soft"
4410,"-64hard/-22554soft"
4446,"-64hard/-22547soft"
4491,"-63hard/-22536soft"
4754,"-63hard/-22509soft"
4780,"-63hard/-22507soft"
4828,"-62hard/-22809soft"
4979,"-61hard/-22822soft"
5093,"-59hard/-22836soft"
5258,"-59hard/-22537soft"
5328,"-58hard/-22532soft"
5391,"-57hard/-22531soft"
5460,"-56hard/-22527soft"
5555,"-56hard/-22520soft"
5599,"-56hard/-22513soft"
5803,"-54hard/-22840soft"
5948,"-54hard/-22527soft"
6083,"-54hard/-22508soft"
6143,"-53hard/-22923soft"
6180,"-53hard/-22916soft"
6255,"-53hard/-22910soft"
6545,"-52hard/-23223soft"
6613,"-52hard/-23211soft"
6961,"-52hard/-23208soft"
6983,"-52hard/-23207soft"
7030,"-52hard/-23193soft"
7061,"-52hard/-23188soft"
7140,"-52hard/-23186soft"
7165,"-52hard/-23179soft"
7438,"-51hard/-23184soft"
7624,"-51hard/-23182soft"
7940,"-49hard/-23183soft"
8002,"-49hard/-23174soft"
8403,"-48hard/-23176soft"
8670,"-48hard/-23171soft"
8778,"-48hard/-23164soft"
8807,"-48hard/-23163soft"
8863,"-45hard/-23167soft"
9003,"-43hard/-23156soft"
9303,"-43hard/-23153soft"
9630,"-42hard/-23156soft"
9792,"-42hard/-23151soft"
10000,"-42hard/-23146soft"
