"timeMillisSpent","score"
24,"-9hard/-2503soft"
484,"-5hard/-2499soft"
510,"-4hard/-2493soft"
538,"-4hard/-2491soft"
606,"-4hard/-2487soft"
647,"-4hard/-2483soft"
711,"-4hard/-2480soft"
735,"-3hard/-2332soft"
759,"-3hard/-2323soft"
779,"-2hard/-2643soft"
810,"-2hard/-2642soft"
843,"-2hard/-2637soft"
877,"-2hard/-2635soft"
925,"-2hard/-2634soft"
960,"-2hard/-2628soft"
989,"-2hard/-2624soft"
1031,"-1hard/-2614soft"
1055,"-1hard/-2607soft"
1077,"-1hard/-2606soft"
1098,"-1hard/-2604soft"
1119,"-1hard/-2603soft"
1136,"0hard/-2586soft"
1160,"0hard/-2585soft"
1182,"0hard/-2271soft"
1250,"0hard/-2270soft"
1275,"0hard/-2262soft"
1295,"0hard/-2260soft"
1467,"0hard/-2258soft"
1486,"0hard/-2253soft"
1535,"0hard/-2252soft"
1564,"0hard/-2247soft"
1648,"0hard/-2246soft"
1746,"0hard/-2245soft"
1872,"0hard/-2238soft"
1957,"0hard/-2237soft"
2171,"0hard/-2235soft"
2289,"0hard/-2234soft"
2331,"0hard/-2233soft"
2380,"0hard/-2230soft"
2430,"0hard/-2227soft"
3039,"0hard/-2222soft"
3122,"0hard/-2221soft"
3187,"0hard/-2220soft"
3206,"0hard/-2219soft"
