"timeMillisSpent","score"
88,"-20hard/-4839soft"
124,"-19hard/-4839soft"
137,"-19hard/-4838soft"
143,"-19hard/-4836soft"
237,"-18hard/-4834soft"
253,"-16hard/-4837soft"
278,"-15hard/-4838soft"
357,"-13hard/-5393soft"
367,"-12hard/-5606soft"
390,"-12hard/-5603soft"
431,"-12hard/-5601soft"
447,"-12hard/-5295soft"
507,"-12hard/-5280soft"
520,"-9hard/-5286soft"
533,"-6hard/-5610soft"
653,"-6hard/-5605soft"
665,"-6hard/-5604soft"
676,"-6hard/-5602soft"
756,"-4hard/-5630soft"
842,"-4hard/-5607soft"
846,"-4hard/-5382soft"
876,"-3hard/-5393soft"
882,"-3hard/-5391soft"
887,"-3hard/-5389soft"
947,"-2hard/-5403soft"
955,"-2hard/-5402soft"
965,"-2hard/-5395soft"
986,"-2hard/-5387soft"
1031,"-2hard/-5385soft"
1041,"0hard/-5378soft"
1051,"0hard/-5373soft"
1067,"0hard/-5369soft"
1108,"0hard/-5365soft"
1140,"0hard/-5355soft"
1145,"0hard/-5353soft"
1155,"0hard/-5352soft"
1175,"0hard/-5351soft"
1198,"0hard/-5350soft"
1684,"0hard/-5249soft"
1694,"0hard/-5238soft"
1715,"0hard/-5234soft"
1728,"0hard/-5225soft"
1740,"0hard/-5224soft"
1746,"0hard/-5220soft"
2288,"0hard/-5216soft"
2302,"0hard/-5212soft"
2308,"0hard/-5206soft"
2338,"0hard/-5202soft"
2538,"0hard/-5199soft"
2996,"0hard/-4915soft"
3011,"0hard/-4910soft"
3026,"0hard/-4908soft"
3041,"0hard/-4907soft"
3048,"0hard/-4896soft"
3102,"0hard/-4891soft"
3136,"0hard/-4885soft"
3194,"0hard/-4884soft"
3286,"0hard/-4881soft"
4255,"0hard/-4880soft"
4296,"0hard/-4879soft"
4481,"0hard/-4878soft"
5503,"0hard/-4876soft"
6086,"0hard/-4867soft"
6168,"0hard/-4862soft"
6183,"0hard/-4861soft"
6214,"0hard/-4860soft"
6233,"0hard/-4859soft"
6517,"0hard/-4858soft"
6543,"0hard/-4856soft"
6564,"0hard/-4853soft"
7070,"0hard/-4852soft"
7126,"0hard/-4851soft"
7154,"0hard/-4841soft"
7185,"0hard/-4840soft"
7497,"0hard/-4834soft"
10000,"0hard/-4831soft"
