"timeMillisSpent","score"
8,"-2hard/-781soft"
16,"-2hard/-780soft"
19,"-2hard/-777soft"
20,"-2hard/-776soft"
24,"-1hard/-782soft"
25,"-1hard/-781soft"
26,"-1hard/-780soft"
27,"-1hard/-777soft"
28,"-1hard/-776soft"
29,"-1hard/-774soft"
31,"-1hard/-772soft"
33,"-1hard/-771soft"
34,"-1hard/-769soft"
36,"0hard/-1089soft"
37,"0hard/-1087soft"
41,"0hard/-1086soft"
46,"0hard/-762soft"
47,"0hard/-756soft"
51,"0hard/-754soft"
69,"0hard/-753soft"
70,"0hard/-751soft"
167,"0hard/-749soft"
167,"0hard/-748soft"
181,"0hard/-747soft"
