"timeMillisSpent","score"
439,"-107hard/-30892soft"
506,"-104hard/-31211soft"
555,"-99hard/-31167soft"
616,"-98hard/-31629soft"
675,"-97hard/-31547soft"
731,"-94hard/-31867soft"
781,"-92hard/-31815soft"
829,"-91hard/-31728soft"
882,"-89hard/-31928soft"
980,"-83hard/-32265soft"
1023,"-82hard/-32394soft"
1074,"-81hard/-32416soft"
1126,"-78hard/-32313soft"
1216,"-76hard/-32872soft"
1267,"-75hard/-32831soft"
1318,"-73hard/-33009soft"
1366,"-72hard/-33102soft"
1410,"-71hard/-33589soft"
1454,"-70hard/-33802soft"
1496,"-69hard/-34119soft"
1537,"-67hard/-34509soft"
1587,"-65hard/-34477soft"
1630,"-64hard/-34744soft"
1672,"-62hard/-35197soft"
1713,"-60hard/-35243soft"
1752,"-60hard/-34836soft"
1793,"-59hard/-34853soft"
1840,"-58hard/-34708soft"
1881,"-58hard/-34573soft"
1924,"-58hard/-34535soft"
2006,"-57hard/-34749soft"
2052,"-57hard/-34466soft"
2102,"-57hard/-34406soft"
2146,"-56hard/-34548soft"
2188,"-55hard/-34593soft"
2229,"-55hard/-34563soft"
2270,"-54hard/-34599soft"
2317,"-53hard/-35025soft"
2356,"-52hard/-35095soft"
2396,"-51hard/-35019soft"
2438,"-50hard/-35489soft"
2478,"-50hard/-35427soft"
2521,"-50hard/-35240soft"
2604,"-50hard/-34861soft"
2651,"-49hard/-35227soft"
2692,"-48hard/-35221soft"
2738,"-48hard/-35147soft"
2781,"-48hard/-35079soft"
2820,"-47hard/-35025soft"
2857,"-46hard/-35108soft"
2941,"-46hard/-35074soft"
2985,"-46hard/-34842soft"
3023,"-46hard/-34648soft"
3061,"-45hard/-34674soft"
3102,"-45hard/-34660soft"
3143,"-44hard/-34621soft"
3185,"-43hard/-34676soft"
3232,"-42hard/-34773soft"
3274,"-42hard/-34683soft"
3315,"-41hard/-34692soft"
3356,"-40hard/-34784soft"
3531,"-39hard/-35433soft"
3572,"-39hard/-35422soft"
3611,"-39hard/-35224soft"
3654,"-39hard/-35076soft"
3693,"-38hard/-35012soft"
3734,"-38hard/-34908soft"
3771,"-38hard/-34819soft"
3849,"-37hard/-34794soft"
3934,"-37hard/-34626soft"
3970,"-37hard/-34568soft"
4013,"-36hard/-34629soft"
4053,"-36hard/-34625soft"
4096,"-36hard/-34598soft"
4179,"-35hard/-34777soft"
4261,"-35hard/-34476soft"
4301,"-35hard/-34419soft"
4344,"-35hard/-34367soft"
4390,"-35hard/-34365soft"
4921,"-34hard/-35135soft"
5080,"-34hard/-35052soft"
5162,"-33hard/-35191soft"
5202,"-33hard/-35127soft"
6000,"-33hard/-34632soft"
6041,"-32hard/-34541soft"
7230,"-31hard/-34945soft"
7278,"-31hard/-34936soft"
7356,"-31hard/-34926soft"
7396,"-31hard/-34841soft"
7437,"-31hard/-34834soft"
7488,"-31hard/-34793soft"
7533,"-31hard/-34742soft"
7813,"-30hard/-34981soft"
8169,"-30hard/-34569soft"
8221,"-29hard/-34682soft"
8261,"-29hard/-34664soft"
8299,"-29hard/-34558soft"
8337,"-28hard/-34578soft"
8463,"-28hard/-34467soft"
8712,"-27hard/-34724soft"
8750,"-27hard/-34674soft"
8825,"-27hard/-34585soft"
8867,"-27hard/-34544soft"
9107,"-27hard/-34494soft"
9151,"-27hard/-34448soft"
9194,"-27hard/-34365soft"
