"timeMillisSpent","score"
30,"-12hard/-2977soft"
66,"-10hard/-3292soft"
101,"-9hard/-3598soft"
142,"-9hard/-3273soft"
183,"-9hard/-3264soft"
231,"-9hard/-3260soft"
279,"-9hard/-2949soft"
329,"-9hard/-2947soft"
381,"-9hard/-2941soft"
433,"-9hard/-2935soft"
491,"-9hard/-2934soft"
621,"-7hard/-2951soft"
714,"-7hard/-2939soft"
770,"-7hard/-2936soft"
825,"-7hard/-2934soft"
881,"-6hard/-3262soft"
935,"-6hard/-3255soft"
980,"-6hard/-3253soft"
1031,"-2hard/-3255soft"
1073,"-2hard/-3243soft"
1117,"-2hard/-3239soft"
1158,"-2hard/-3231soft"
1202,"-2hard/-3225soft"
1252,"-2hard/-3223soft"
1309,"-2hard/-3212soft"
1358,"-2hard/-3204soft"
1554,"-2hard/-3203soft"
1608,"-2hard/-3191soft"
1655,"0hard/-3204soft"
1804,"0hard/-3197soft"
1903,"0hard/-3183soft"
2575,"0hard/-3178soft"
2634,"0hard/-3173soft"
2685,"0hard/-3169soft"
2746,"0hard/-3168soft"
2905,"0hard/-3165soft"
3159,"0hard/-3159soft"
3273,"0hard/-3158soft"
3796,"0hard/-3154soft"
3846,"0hard/-3149soft"
4090,"0hard/-2949soft"
4146,"0hard/-2944soft"
4301,"0hard/-2936soft"
4357,"0hard/-2933soft"
4406,"0hard/-2932soft"
4454,"0hard/-2629soft"
9297,"0hard/-2628soft"
