"timeMillisSpent","score"
22,"-5hard/-8362soft"
36,"-5hard/-8148soft"
52,"-4hard/-8126soft"
84,"-3hard/-8264soft"
101,"-2hard/-8239soft"
123,"-2hard/-8208soft"
143,"-2hard/-8193soft"
168,"-2hard/-8030soft"
217,"-1hard/-8208soft"
240,"-1hard/-8206soft"
263,"-1hard/-8049soft"
1286,"-1hard/-7963soft"
1348,"-1hard/-7960soft"
1371,"-1hard/-7954soft"
1392,"-1hard/-7898soft"
1411,"-1hard/-7896soft"
3236,"0hard/-8066soft"
3257,"0hard/-7933soft"
3530,"0hard/-7880soft"
3550,"0hard/-7879soft"
3570,"0hard/-7870soft"
3588,"0hard/-7852soft"
6736,"0hard/-7835soft"
6755,"0hard/-7830soft"
6826,"0hard/-7774soft"
6845,"0hard/-7755soft"
7214,"0hard/-7706soft"
7237,"0hard/-7666soft"
7262,"0hard/-7574soft"
7284,"0hard/-7537soft"
7350,"0hard/-7533soft"
7839,"0hard/-7473soft"
8356,"0hard/-7455soft"
8432,"0hard/-7443soft"
8450,"0hard/-7336soft"
8467,"0hard/-7263soft"
8520,"0hard/-7244soft"
8688,"0hard/-7243soft"
8705,"0hard/-7224soft"
8721,"0hard/-7221soft"
8739,"0hard/-7219soft"
9002,"0hard/-7176soft"
9342,"0hard/-7160soft"
9360,"0hard/-7157soft"
9379,"0hard/-7155soft"
9729,"0hard/-7013soft"
9748,"0hard/-7009soft"
9766,"0hard/-6981soft"
