"timeMillisSpent","score"
96,"-20hard/-4839soft"
177,"-18hard/-5150soft"
260,"-17hard/-5143soft"
359,"-15hard/-5131soft"
443,"-14hard/-5131soft"
528,"-12hard/-5445soft"
614,"-11hard/-5443soft"
709,"-8hard/-5451soft"
803,"-8hard/-5448soft"
910,"-7hard/-5466soft"
1022,"-6hard/-5475soft"
1123,"-6hard/-5458soft"
1222,"-6hard/-5147soft"
1325,"-6hard/-5143soft"
1436,"-6hard/-5134soft"
1541,"-6hard/-5130soft"
1661,"-5hard/-5143soft"
1771,"-5hard/-5123soft"
1891,"-5hard/-5118soft"
2016,"-5hard/-5117soft"
2159,"-3hard/-5436soft"
2287,"-3hard/-5126soft"
2414,"-3hard/-5116soft"
2530,"-3hard/-5115soft"
2655,"-3hard/-5105soft"
2767,"-3hard/-5102soft"
2882,"-3hard/-4790soft"
3005,"-3hard/-4788soft"
3408,"-3hard/-4559soft"
3551,"0hard/-5097soft"
3690,"0hard/-5095soft"
3974,"0hard/-5089soft"
4118,"0hard/-5086soft"
4265,"0hard/-5085soft"
4565,"0hard/-5078soft"
4729,"0hard/-5077soft"
4885,"0hard/-5075soft"
5041,"0hard/-5073soft"
5193,"0hard/-5072soft"
5344,"0hard/-5070soft"
5487,"0hard/-5069soft"
5631,"0hard/-5065soft"
5779,"0hard/-5058soft"
