"timeMillisSpent","score"
88,"-20hard/-4839soft"
167,"-18hard/-5150soft"
257,"-17hard/-5143soft"
352,"-15hard/-5131soft"
454,"-14hard/-5131soft"
534,"-12hard/-5445soft"
620,"-11hard/-5443soft"
710,"-8hard/-5451soft"
800,"-8hard/-5448soft"
892,"-7hard/-5466soft"
981,"-6hard/-5467soft"
1063,"-6hard/-5455soft"
1138,"-6hard/-5438soft"
1215,"-6hard/-5127soft"
1288,"-6hard/-5126soft"
1370,"-6hard/-5125soft"
1607,"-5hard/-5138soft"
1767,"-5hard/-5132soft"
1843,"-5hard/-5127soft"
1926,"-4hard/-4894soft"
2006,"-4hard/-4893soft"
2087,"-2hard/-5212soft"
2239,"-2hard/-5210soft"
2310,"-2hard/-5206soft"
2387,"-2hard/-5203soft"
2462,"-2hard/-5201soft"
2613,"-2hard/-5191soft"
2760,"-2hard/-5190soft"
2844,"-2hard/-5187soft"
2923,"-2hard/-4870soft"
3419,"-2hard/-4868soft"
3586,"-2hard/-4867soft"
3665,"-2hard/-4866soft"
3748,"-2hard/-4849soft"
4072,"-2hard/-4848soft"
4154,"-2hard/-4847soft"
4237,"-2hard/-4846soft"
4321,"-2hard/-4845soft"
4404,"0hard/-4852soft"
4814,"0hard/-4850soft"
4979,"0hard/-4849soft"
5063,"0hard/-4848soft"
6109,"0hard/-4846soft"
6195,"0hard/-4845soft"
6983,"0hard/-4844soft"
8121,"0hard/-4842soft"
8202,"0hard/-4841soft"
8282,"0hard/-4840soft"
9573,"0hard/-4839soft"
