"timeMillisSpent","score"
89,"-20hard/-4839soft"
134,"-18hard/-5150soft"
137,"-17hard/-5143soft"
222,"-16hard/-5462soft"
229,"-16hard/-5155soft"
250,"-16hard/-4861soft"
261,"-15hard/-4850soft"
751,"-14hard/-5817soft"
999,"-14hard/-5715soft"
1005,"-13hard/-5689soft"
1011,"-13hard/-5668soft"
1014,"-13hard/-5653soft"
1107,"-12hard/-5665soft"
1138,"-12hard/-5664soft"
1140,"-10hard/-5975soft"
1141,"-10hard/-5960soft"
1142,"-10hard/-5956soft"
1143,"-10hard/-5949soft"
1148,"-10hard/-5948soft"
1304,"-9hard/-6036soft"
1306,"-9hard/-6032soft"
1463,"-8hard/-5758soft"
1464,"-6hard/-5744soft"
2427,"-6hard/-5647soft"
2435,"-5hard/-5668soft"
2909,"-5hard/-5467soft"
2915,"-5hard/-5464soft"
4092,"-5hard/-5359soft"
4099,"-5hard/-5356soft"
4107,"-5hard/-5355soft"
4112,"-5hard/-5354soft"
4121,"-3hard/-5573soft"
4126,"-3hard/-5571soft"
5074,"-3hard/-5519soft"
5091,"-1hard/-5548soft"
5094,"-1hard/-5544soft"
6450,"0hard/-5674soft"
9225,"0hard/-5555soft"
9292,"0hard/-5544soft"
9696,"0hard/-5442soft"
