"timeMillisSpent","score"
88,"-20hard/-6026soft"
129,"-20hard/-5705soft"
164,"-20hard/-5696soft"
181,"-19hard/-6028soft"
326,"-18hard/-6352soft"
341,"-18hard/-6347soft"
360,"-17hard/-6349soft"
378,"-17hard/-6328soft"
436,"-17hard/-6012soft"
462,"-17hard/-6003soft"
487,"-16hard/-5989soft"
501,"-16hard/-5988soft"
556,"-16hard/-5981soft"
563,"-15hard/-6102soft"
615,"-15hard/-6099soft"
730,"-15hard/-6089soft"
744,"-15hard/-6083soft"
812,"-15hard/-6082soft"
821,"-15hard/-6080soft"
1021,"-14hard/-6074soft"
1038,"-14hard/-6073soft"
1046,"-11hard/-6058soft"
1076,"-11hard/-6056soft"
1403,"-11hard/-6055soft"
1424,"-11hard/-6054soft"
1440,"-11hard/-6051soft"
3787,"-11hard/-6050soft"
3807,"-11hard/-6048soft"
3836,"-11hard/-6042soft"
3940,"-9hard/-6040soft"
3990,"-9hard/-6038soft"
4040,"-9hard/-6036soft"
4053,"-9hard/-6035soft"
4066,"-8hard/-6035soft"
4169,"-8hard/-6034soft"
4185,"-7hard/-6048soft"
4439,"-7hard/-6045soft"
4468,"-7hard/-6042soft"
5123,"-5hard/-6374soft"
5538,"-5hard/-6371soft"
5728,"-5hard/-6365soft"
5796,"-5hard/-6362soft"
5819,"-5hard/-6361soft"
5906,"-5hard/-6355soft"
6004,"-4hard/-6659soft"
6010,"-4hard/-6658soft"
6046,"-4hard/-6353soft"
6211,"-4hard/-6351soft"
6255,"-4hard/-6346soft"
6266,"-4hard/-6345soft"
6346,"-4hard/-6341soft"
6357,"-4hard/-6340soft"
6611,"-4hard/-6336soft"
6654,"-4hard/-6335soft"
6669,"-4hard/-6334soft"
7051,"-4hard/-6333soft"
7112,"-4hard/-6331soft"
7288,"-4hard/-6328soft"
7301,"-4hard/-6327soft"
8014,"-4hard/-6326soft"
8115,"-2hard/-6486soft"
8145,"-2hard/-6485soft"
8246,"-2hard/-6483soft"
8280,"-2hard/-6481soft"
8309,"-2hard/-6480soft"
8318,"-2hard/-6478soft"
8473,"-2hard/-6469soft"
8488,"-2hard/-6466soft"
8625,"-2hard/-6447soft"
8935,"-2hard/-6292soft"
8954,"-2hard/-6291soft"
9024,"-2hard/-6289soft"
9066,"-2hard/-6288soft"
9144,"-2hard/-6287soft"
9691,"-2hard/-6284soft"
9729,"-2hard/-6283soft"
9834,"-2hard/-6282soft"
9926,"-2hard/-6281soft"
