"timeMillisSpent","score"
1426,"-107hard/-19397soft"
1472,"-102hard/-19730soft"
1580,"-100hard/-19722soft"
1660,"-100hard/-19720soft"
4571,"-98hard/-22223soft"
4592,"-98hard/-22222soft"
4614,"-96hard/-22212soft"
6435,"-95hard/-22601soft"
6456,"-92hard/-22597soft"
6567,"-90hard/-22978soft"
7561,"-90hard/-22607soft"
7582,"-88hard/-22610soft"
7606,"-88hard/-22209soft"
7628,"-87hard/-22221soft"
7650,"-87hard/-22220soft"
7719,"-87hard/-22217soft"
7741,"-86hard/-22226soft"
8885,"-85hard/-22838soft"
8910,"-82hard/-22820soft"
8935,"-82hard/-22818soft"
8956,"-82hard/-22813soft"
8978,"-81hard/-22811soft"
8998,"-80hard/-22804soft"
9021,"-80hard/-22802soft"
9043,"-80hard/-22801soft"
9088,"-80hard/-22800soft"
9658,"-80hard/-22651soft"
9880,"-79hard/-22733soft"
9901,"-76hard/-22739soft"
9924,"-75hard/-22738soft"
9947,"-73hard/-22744soft"
