"timeMillisSpent","score"
97,"-20hard/-4839soft"
490,"-17hard/-5277soft"
501,"-17hard/-5274soft"
516,"-17hard/-5272soft"
522,"-13hard/-5285soft"
590,"-12hard/-5661soft"
643,"-12hard/-5585soft"
653,"-11hard/-5570soft"
660,"-11hard/-5567soft"
663,"-11hard/-5565soft"
678,"-11hard/-5250soft"
690,"-11hard/-5249soft"
695,"-10hard/-5256soft"
701,"-10hard/-5247soft"
732,"-9hard/-5250soft"
938,"-8hard/-5234soft"
969,"-8hard/-5213soft"
975,"-8hard/-5211soft"
984,"-8hard/-5208soft"
990,"-8hard/-5205soft"
1001,"-8hard/-5201soft"
1035,"-8hard/-5194soft"
1038,"-8hard/-5190soft"
1086,"-8hard/-5185soft"
1115,"-8hard/-5179soft"
1172,"-7hard/-5181soft"
1204,"-7hard/-5179soft"
1210,"-6hard/-5176soft"
1214,"-6hard/-5168soft"
1224,"-6hard/-5166soft"
1313,"-4hard/-5181soft"
1326,"-4hard/-5180soft"
1338,"-4hard/-5176soft"
1801,"-2hard/-5513soft"
1810,"-2hard/-5510soft"
2032,"-2hard/-5216soft"
2099,"-2hard/-5207soft"
2175,"-1hard/-5530soft"
2181,"-1hard/-5522soft"
2202,"-1hard/-5517soft"
2218,"-1hard/-5515soft"
2223,"-1hard/-5510soft"
2225,"-1hard/-5508soft"
2376,"-1hard/-5507soft"
2381,"-1hard/-5506soft"
2389,"-1hard/-5502soft"
2705,"-1hard/-5501soft"
2868,"-1hard/-5498soft"
2874,"-1hard/-5496soft"
2918,"-1hard/-5487soft"
2925,"-1hard/-5485soft"
2956,"-1hard/-5484soft"
2972,"-1hard/-5482soft"
3012,"-1hard/-5474soft"
3024,"-1hard/-5470soft"
3074,"-1hard/-5170soft"
3079,"-1hard/-5155soft"
3102,"-1hard/-5153soft"
4545,"0hard/-5450soft"
4554,"0hard/-5448soft"
4563,"0hard/-5445soft"
4596,"0hard/-5444soft"
4608,"0hard/-5223soft"
4612,"0hard/-5222soft"
4725,"0hard/-5218soft"
4735,"0hard/-5215soft"
5010,"0hard/-5214soft"
5040,"0hard/-4917soft"
5050,"0hard/-4916soft"
5062,"0hard/-4913soft"
5066,"0hard/-4905soft"
6365,"0hard/-4897soft"
6375,"0hard/-4895soft"
6386,"0hard/-4894soft"
6398,"0hard/-4892soft"
6832,"0hard/-4887soft"
6842,"0hard/-4886soft"
6858,"0hard/-4885soft"
9367,"0hard/-4883soft"
9404,"0hard/-4871soft"
9626,"0hard/-4870soft"
9646,"0hard/-4869soft"
9708,"0hard/-4862soft"
9832,"0hard/-4861soft"
