"timeMillisSpent","score"
1420,"-97hard/-20228soft"
1476,"-97hard/-20223soft"
1587,"-96hard/-20535soft"
1700,"-95hard/-20867soft"
1761,"-95hard/-20853soft"
1821,"-94hard/-20849soft"
1903,"-93hard/-21161soft"
1945,"-92hard/-21520soft"
2546,"-89hard/-23409soft"
4018,"-87hard/-24052soft"
4184,"-86hard/-24410soft"
5038,"-85hard/-24859soft"
5050,"-85hard/-24852soft"
5054,"-85hard/-24837soft"
5070,"-85hard/-24815soft"
5744,"-85hard/-24444soft"
5751,"-85hard/-24290soft"
5835,"-85hard/-23967soft"
6446,"-83hard/-24669soft"
7607,"-83hard/-24444soft"
7924,"-83hard/-24437soft"
7946,"-82hard/-24432soft"
8032,"-82hard/-24416soft"
8787,"-82hard/-24068soft"
8800,"-82hard/-24065soft"
9024,"-81hard/-24048soft"
9091,"-80hard/-24058soft"
