"timeMillisSpent","score"
368,"-48hard/-10736soft"
410,"-48hard/-10733soft"
488,"-48hard/-10729soft"
526,"-48hard/-10727soft"
572,"-48hard/-10724soft"
612,"-46hard/-11029soft"
656,"-45hard/-11037soft"
700,"-45hard/-11028soft"
746,"-45hard/-11022soft"
907,"-43hard/-11030soft"
1012,"-43hard/-11029soft"
1153,"-42hard/-11353soft"
1290,"-41hard/-11357soft"
1337,"-40hard/-11364soft"
1471,"-40hard/-11356soft"
1560,"-40hard/-11347soft"
1605,"-39hard/-11338soft"
1651,"-38hard/-11654soft"
1793,"-38hard/-11652soft"
1836,"-38hard/-11647soft"
1924,"-37hard/-11658soft"
1966,"-36hard/-11655soft"
2010,"-36hard/-11653soft"
2051,"-33hard/-11675soft"
2184,"-33hard/-11674soft"
2227,"-27hard/-11669soft"
2596,"-26hard/-11674soft"
2643,"-25hard/-11982soft"
2691,"-24hard/-11826soft"
2739,"-24hard/-11671soft"
2881,"-24hard/-11670soft"
2972,"-22hard/-11660soft"
3019,"-20hard/-11648soft"
3063,"-20hard/-11637soft"
3197,"-20hard/-11635soft"
3241,"-19hard/-11639soft"
3459,"-18hard/-11637soft"
3500,"-17hard/-11657soft"
3541,"-17hard/-11656soft"
3582,"-15hard/-11963soft"
3625,"-15hard/-11939soft"
3668,"-15hard/-11906soft"
3711,"-15hard/-11896soft"
4143,"-13hard/-11896soft"
4229,"-13hard/-11892soft"
4272,"-13hard/-11889soft"
4482,"-13hard/-11885soft"
4536,"-13hard/-11881soft"
4578,"-13hard/-11880soft"
4623,"-13hard/-11872soft"
4709,"-13hard/-11866soft"
4751,"-13hard/-11859soft"
4796,"-13hard/-11857soft"
4842,"-13hard/-11855soft"
4885,"-13hard/-11853soft"
5104,"-13hard/-11849soft"
5189,"-13hard/-11845soft"
5231,"-13hard/-11844soft"
5406,"-13hard/-11839soft"
5618,"-12hard/-11864soft"
5707,"-12hard/-11862soft"
5797,"-11hard/-11881soft"
8657,"-11hard/-11564soft"
8784,"-11hard/-11561soft"
8956,"-11hard/-11555soft"
9000,"-11hard/-11543soft"
9170,"-11hard/-11538soft"
9344,"-3hard/-11861soft"
9388,"-3hard/-11855soft"
9472,"0hard/-12162soft"
9647,"0hard/-12150soft"
9777,"0hard/-12146soft"
9861,"0hard/-12145soft"
