"timeMillisSpent","score"
353,"-48hard/-10736soft"
371,"-48hard/-10734soft"
446,"-48hard/-10722soft"
703,"-46hard/-11364soft"
741,"-46hard/-11359soft"
776,"-45hard/-11681soft"
898,"-44hard/-11671soft"
912,"-42hard/-11665soft"
943,"-41hard/-11975soft"
983,"-40hard/-12127soft"
1012,"-40hard/-11820soft"
1019,"-40hard/-11815soft"
1034,"-37hard/-11813soft"
1055,"-36hard/-11810soft"
1129,"-35hard/-11816soft"
1141,"-34hard/-11807soft"
1172,"-34hard/-11806soft"
1249,"-33hard/-11824soft"
1292,"-33hard/-11821soft"
1341,"-32hard/-11837soft"
1397,"-28hard/-11832soft"
1547,"-27hard/-11815soft"
1603,"-27hard/-11809soft"
1677,"-27hard/-11495soft"
1710,"-27hard/-11488soft"
1726,"-27hard/-11464soft"
1741,"-27hard/-11458soft"
1893,"-26hard/-11456soft"
1927,"-26hard/-11447soft"
1980,"-26hard/-11435soft"
2010,"-26hard/-11425soft"
2127,"-26hard/-11399soft"
2295,"-26hard/-11393soft"
2346,"-26hard/-11383soft"
2382,"-24hard/-11397soft"
2394,"-22hard/-11416soft"
2474,"-22hard/-11411soft"
2501,"-21hard/-11404soft"
2523,"-20hard/-11401soft"
2611,"-19hard/-11724soft"
2623,"-19hard/-11716soft"
2698,"-19hard/-11715soft"
2721,"-19hard/-11714soft"
2779,"-19hard/-11711soft"
2924,"-18hard/-11720soft"
2957,"-18hard/-11716soft"
3018,"-18hard/-11715soft"
3045,"-18hard/-11714soft"
3224,"-18hard/-11705soft"
3250,"-18hard/-11699soft"
3268,"-17hard/-11705soft"
3411,"-17hard/-11697soft"
3501,"-16hard/-11682soft"
3714,"-16hard/-11681soft"
3727,"-16hard/-11367soft"
3777,"-16hard/-11366soft"
3806,"-15hard/-11710soft"
3979,"-15hard/-11709soft"
4000,"-15hard/-11706soft"
4055,"-14hard/-11706soft"
4121,"-14hard/-11704soft"
4149,"-14hard/-11703soft"
4287,"-14hard/-11701soft"
4350,"-14hard/-11697soft"
4368,"-14hard/-11695soft"
4639,"-14hard/-11595soft"
4683,"-14hard/-11594soft"
4746,"-14hard/-11592soft"
4839,"-14hard/-11590soft"
5085,"-14hard/-11586soft"
5160,"-14hard/-11585soft"
5180,"-14hard/-11579soft"
6083,"-14hard/-11570soft"
6123,"-14hard/-11557soft"
6144,"-14hard/-11555soft"
6328,"-13hard/-11580soft"
6383,"-13hard/-11579soft"
7689,"-13hard/-11577soft"
8567,"-13hard/-11573soft"
8662,"-13hard/-11572soft"
8805,"-13hard/-11569soft"
8860,"-13hard/-11568soft"
8911,"-12hard/-11873soft"
9017,"-12hard/-11872soft"
9109,"-12hard/-11871soft"
9178,"-12hard/-11870soft"
9312,"-12hard/-11861soft"
9373,"-12hard/-11858soft"
9400,"-12hard/-11847soft"
9562,"-12hard/-11842soft"
9685,"-12hard/-11839soft"
9939,"-12hard/-11837soft"
10000,"-12hard/-11836soft"
