"timeMillisSpent","score"
349,"-48hard/-10736soft"
403,"-48hard/-10733soft"
444,"-48hard/-10729soft"
472,"-48hard/-10726soft"
485,"-46hard/-11054soft"
499,"-45hard/-11040soft"
551,"-44hard/-11343soft"
744,"-43hard/-11357soft"
1170,"-42hard/-11902soft"
1220,"-41hard/-11916soft"
1241,"-40hard/-11947soft"
1678,"-38hard/-12640soft"
2089,"-36hard/-12118soft"
2972,"-33hard/-13411soft"
2974,"-33hard/-13410soft"
2975,"-33hard/-13392soft"
3005,"-32hard/-13368soft"
3831,"-30hard/-13078soft"
3961,"-30hard/-12782soft"
4674,"-30hard/-12174soft"
5626,"-29hard/-12843soft"
5794,"-29hard/-12512soft"
6174,"-28hard/-12557soft"
6188,"-28hard/-12556soft"
6191,"-27hard/-12556soft"
6212,"-27hard/-12548soft"
7897,"-27hard/-11880soft"
9196,"-27hard/-11503soft"
9241,"-26hard/-11502soft"
9257,"-26hard/-11500soft"
9281,"-26hard/-11499soft"
9294,"-26hard/-11492soft"
9427,"-25hard/-12156soft"
9542,"-24hard/-12181soft"
9950,"-24hard/-12093soft"
9961,"-24hard/-12087soft"
9964,"-24hard/-12082soft"
9992,"-23hard/-12085soft"
