"timeMillisSpent","score"
1389,"-73hard/-21256soft"
5721,"-70hard/-23165soft"
5766,"-69hard/-23163soft"
5851,"-66hard/-23486soft"
5934,"-63hard/-23796soft"
6395,"-61hard/-23813soft"
6438,"-61hard/-23801soft"
6479,"-60hard/-24121soft"
6520,"-59hard/-24122soft"
6646,"-59hard/-24118soft"
6688,"-59hard/-24113soft"
6731,"-59hard/-24111soft"
6773,"-59hard/-24106soft"
6815,"-59hard/-24093soft"
6857,"-58hard/-24112soft"
6898,"-58hard/-24111soft"
6941,"-57hard/-24277soft"
6983,"-57hard/-24274soft"
7066,"-56hard/-24269soft"
7107,"-56hard/-24264soft"
7150,"-56hard/-24259soft"
7196,"-55hard/-24260soft"
7299,"-54hard/-24258soft"
7382,"-53hard/-24275soft"
7544,"-53hard/-23999soft"
7589,"-53hard/-23991soft"
7673,"-53hard/-23989soft"
7845,"-52hard/-23990soft"
7926,"-52hard/-23988soft"
8221,"-48hard/-24602soft"
8471,"-47hard/-24610soft"
8551,"-47hard/-24603soft"
9478,"-47hard/-24177soft"
9993,"-47hard/-24176soft"
