"timeMillisSpent","score"
338,"-51hard/-11252soft"
954,"-47hard/-12358soft"
998,"-46hard/-12357soft"
1038,"-46hard/-12353soft"
1081,"-45hard/-12372soft"
1210,"-44hard/-12361soft"
1332,"-43hard/-12352soft"
1370,"-43hard/-12351soft"
1493,"-42hard/-12355soft"
1545,"-41hard/-12364soft"
1586,"-41hard/-12060soft"
1629,"-40hard/-12060soft"
1679,"-40hard/-12055soft"
1720,"-38hard/-12070soft"
1760,"-38hard/-12069soft"
1801,"-37hard/-12086soft"
1840,"-36hard/-12088soft"
1880,"-34hard/-12090soft"
1920,"-32hard/-12420soft"
1961,"-32hard/-12409soft"
2002,"-31hard/-12429soft"
2043,"-31hard/-12424soft"
2086,"-31hard/-12418soft"
2292,"-29hard/-12730soft"
2377,"-29hard/-12714soft"
2420,"-29hard/-12713soft"
2459,"-29hard/-12407soft"
2498,"-29hard/-12401soft"
2538,"-28hard/-12399soft"
2615,"-28hard/-12396soft"
2657,"-28hard/-12393soft"
2699,"-28hard/-12376soft"
2832,"-28hard/-12373soft"
2872,"-28hard/-12372soft"
2951,"-28hard/-12371soft"
3065,"-28hard/-12366soft"
3147,"-28hard/-12149soft"
3186,"-28hard/-12145soft"
3227,"-26hard/-12142soft"
3268,"-23hard/-12144soft"
3347,"-23hard/-12138soft"
3389,"-23hard/-12132soft"
3432,"-22hard/-12442soft"
3476,"-22hard/-12438soft"
3516,"-22hard/-12434soft"
3641,"-19hard/-12448soft"
3683,"-19hard/-12444soft"
3722,"-18hard/-12459soft"
3759,"-18hard/-12456soft"
4823,"-17hard/-12909soft"
4898,"-16hard/-12898soft"
4976,"-16hard/-12889soft"
5015,"-15hard/-12900soft"
5052,"-15hard/-12899soft"
5368,"-15hard/-12895soft"
5406,"-15hard/-12894soft"
5447,"-15hard/-12893soft"
5483,"-15hard/-12892soft"
5855,"-15hard/-12886soft"
5931,"-15hard/-12877soft"
6046,"-15hard/-12869soft"
6083,"-15hard/-12859soft"
6121,"-15hard/-12849soft"
6160,"-15hard/-12847soft"
6274,"-15hard/-12844soft"
6314,"-15hard/-12843soft"
6352,"-15hard/-12839soft"
6389,"-15hard/-12837soft"
6471,"-15hard/-12835soft"
6545,"-15hard/-12817soft"
6583,"-15hard/-12812soft"
6624,"-14hard/-12818soft"
6661,"-14hard/-12817soft"
6738,"-14hard/-12810soft"
6890,"-13hard/-13004soft"
6928,"-13hard/-13003soft"
7362,"-13hard/-12712soft"
7483,"-13hard/-12542soft"
7523,"-13hard/-12532soft"
7562,"-13hard/-12531soft"
7603,"-12hard/-12783soft"
7641,"-12hard/-12777soft"
7680,"-12hard/-12773soft"
7718,"-12hard/-12766soft"
7794,"-12hard/-12764soft"
7832,"-8hard/-12769soft"
7870,"-8hard/-12767soft"
7912,"-8hard/-12763soft"
7951,"-8hard/-12762soft"
8910,"-8hard/-12761soft"
8949,"-8hard/-12759soft"
9299,"-7hard/-12779soft"
9413,"-7hard/-12772soft"
9493,"-7hard/-12766soft"
9606,"-6hard/-12785soft"
9968,"-6hard/-12778soft"
