"timeMillisSpent","score"
96,"-20hard/-4839soft"
132,"-18hard/-4849soft"
159,"-17hard/-4875soft"
201,"-16hard/-4868soft"
413,"-16hard/-4861soft"
429,"-16hard/-4859soft"
479,"-14hard/-5177soft"
485,"-14hard/-5176soft"
516,"-14hard/-5168soft"
525,"-14hard/-5166soft"
528,"-14hard/-5154soft"
541,"-14hard/-5137soft"
735,"-11hard/-5152soft"
790,"-10hard/-5169soft"
825,"-8hard/-5191soft"
850,"-8hard/-5182soft"
876,"-8hard/-5176soft"
914,"-7hard/-5176soft"
963,"-7hard/-5173soft"
984,"-5hard/-5487soft"
995,"-5hard/-5483soft"
1013,"-4hard/-5483soft"
1029,"-4hard/-5477soft"
1043,"-4hard/-5473soft"
1080,"-2hard/-5485soft"
1301,"0hard/-5515soft"
1323,"0hard/-5511soft"
1336,"0hard/-5503soft"
1385,"0hard/-5498soft"
1440,"0hard/-5492soft"
1451,"0hard/-5476soft"
1884,"0hard/-5473soft"
2055,"0hard/-5237soft"
2074,"0hard/-5236soft"
2085,"0hard/-5232soft"
2108,"0hard/-5231soft"
2118,"0hard/-5230soft"
2163,"0hard/-5228soft"
2192,"0hard/-5227soft"
2524,"0hard/-5226soft"
2582,"0hard/-5224soft"
3439,"0hard/-5221soft"
3451,"0hard/-5220soft"
4046,"0hard/-5217soft"
4357,"0hard/-5214soft"
4383,"0hard/-5209soft"
4483,"0hard/-5207soft"
4571,"0hard/-5206soft"
4799,"0hard/-5205soft"
4928,"0hard/-5201soft"
4946,"0hard/-5200soft"
4966,"0hard/-5194soft"
4996,"0hard/-5192soft"
5064,"0hard/-5187soft"
5096,"0hard/-5186soft"
5133,"0hard/-5182soft"
5796,"0hard/-5180soft"
7522,"0hard/-5179soft"
7561,"0hard/-5178soft"
7575,"0hard/-5177soft"
9972,"0hard/-5176soft"
