"timeMillisSpent","score"
22,"-9hard/-2503soft"
59,"-8hard/-2503soft"
71,"-8hard/-2500soft"
83,"-7hard/-2500soft"
95,"-7hard/-2497soft"
226,"-6hard/-2718soft"
249,"-6hard/-2714soft"
271,"-6hard/-2713soft"
298,"-4hard/-2687soft"
372,"-2hard/-3305soft"
423,"-2hard/-3297soft"
448,"-2hard/-3286soft"
469,"-2hard/-2964soft"
490,"-2hard/-2961soft"
515,"-2hard/-2959soft"
537,"-2hard/-2957soft"
606,"-2hard/-2659soft"
626,"-2hard/-2657soft"
648,"-2hard/-2656soft"
670,"-2hard/-2655soft"
690,"0hard/-2511soft"
709,"0hard/-2506soft"
744,"0hard/-2504soft"
761,"0hard/-2503soft"
777,"0hard/-2502soft"
810,"0hard/-2497soft"
1016,"0hard/-2496soft"
1139,"0hard/-2494soft"
1164,"0hard/-2484soft"
1180,"0hard/-2479soft"
1213,"0hard/-2469soft"
1232,"0hard/-2460soft"
1251,"0hard/-2459soft"
1290,"0hard/-2458soft"
1310,"0hard/-2457soft"
1327,"0hard/-2456soft"
7854,"0hard/-2451soft"
7876,"0hard/-2449soft"
7894,"0hard/-2447soft"
7915,"0hard/-2444soft"
7932,"0hard/-2442soft"
7949,"0hard/-2440soft"
7966,"0hard/-2439soft"
8075,"0hard/-2437soft"
8094,"0hard/-2434soft"
