"timeMillisSpent","score"
1349,"-97hard/-20228soft"
1379,"-97hard/-20223soft"
1457,"-96hard/-20222soft"
1610,"-95hard/-20986soft"
1705,"-95hard/-20984soft"
1738,"-93hard/-21314soft"
1904,"-92hard/-21623soft"
1998,"-92hard/-21315soft"
2044,"-92hard/-20998soft"
2068,"-92hard/-20994soft"
2130,"-91hard/-21002soft"
2175,"-89hard/-21331soft"
2198,"-89hard/-21124soft"
2308,"-89hard/-21123soft"
2686,"-87hard/-21776soft"
2756,"-87hard/-21770soft"
2862,"-87hard/-21761soft"
2889,"-86hard/-21758soft"
2925,"-85hard/-22217soft"
2990,"-85hard/-22215soft"
3034,"-81hard/-22221soft"
3180,"-81hard/-22217soft"
3247,"-81hard/-22213soft"
3323,"-80hard/-22545soft"
3717,"-79hard/-22544soft"
3778,"-78hard/-22530soft"
3867,"-77hard/-22873soft"
3963,"-75hard/-22874soft"
4018,"-73hard/-22882soft"
4185,"-73hard/-22858soft"
4330,"-69hard/-23186soft"
4356,"-69hard/-22988soft"
4499,"-69hard/-22981soft"
4596,"-69hard/-22973soft"
4764,"-69hard/-22943soft"
4841,"-67hard/-22941soft"
4928,"-66hard/-23243soft"
5013,"-66hard/-23222soft"
5106,"-66hard/-23220soft"
5136,"-65hard/-23544soft"
5226,"-65hard/-23540soft"
5248,"-65hard/-23531soft"
5364,"-65hard/-23214soft"
5537,"-63hard/-23223soft"
5628,"-62hard/-23236soft"
5643,"-61hard/-23541soft"
5715,"-61hard/-23533soft"
5746,"-61hard/-23530soft"
5805,"-59hard/-23541soft"
5911,"-58hard/-23543soft"
5974,"-58hard/-23525soft"
5983,"-58hard/-23523soft"
6015,"-56hard/-23539soft"
6380,"-54hard/-23526soft"
6449,"-53hard/-23521soft"
6549,"-52hard/-23532soft"
6643,"-51hard/-23840soft"
6709,"-51hard/-23839soft"
6781,"-51hard/-23533soft"
6818,"-51hard/-23521soft"
6843,"-50hard/-23539soft"
6934,"-48hard/-23848soft"
6999,"-48hard/-23844soft"
7065,"-48hard/-23835soft"
7150,"-48hard/-23814soft"
7165,"-46hard/-23813soft"
7257,"-46hard/-23801soft"
7325,"-46hard/-23496soft"
7583,"-45hard/-23514soft"
7705,"-45hard/-23510soft"
7889,"-45hard/-23506soft"
8014,"-45hard/-23500soft"
8043,"-45hard/-23480soft"
8097,"-45hard/-23472soft"
8189,"-42hard/-23479soft"
8235,"-41hard/-23495soft"
8321,"-41hard/-23491soft"
8393,"-40hard/-23499soft"
8454,"-40hard/-23498soft"
8529,"-40hard/-23497soft"
8683,"-40hard/-23481soft"
8762,"-37hard/-23481soft"
8804,"-37hard/-23479soft"
8922,"-37hard/-23466soft"
9087,"-37hard/-23463soft"
9146,"-35hard/-23485soft"
9291,"-35hard/-23479soft"
9327,"-34hard/-23809soft"
9561,"-32hard/-23813soft"
9668,"-30hard/-23800soft"
9810,"-30hard/-23774soft"
9961,"-29hard/-23775soft"
10000,"-27hard/-23777soft"
