"timeMillisSpent","score"
89,"-20hard/-4839soft"
139,"-18hard/-5150soft"
171,"-17hard/-5148soft"
198,"-16hard/-5143soft"
265,"-14hard/-5131soft"
288,"-12hard/-5131soft"
582,"-10hard/-5194soft"
650,"-9hard/-5562soft"
657,"-7hard/-5567soft"
662,"-5hard/-5559soft"
665,"-5hard/-5555soft"
670,"-4hard/-5569soft"
691,"-4hard/-5568soft"
697,"-4hard/-5567soft"
2306,"-1hard/-5942soft"
2915,"0hard/-5654soft"
2940,"0hard/-5649soft"
3782,"0hard/-5608soft"
3787,"0hard/-5601soft"
3792,"0hard/-5595soft"
3805,"0hard/-5594soft"
3811,"0hard/-5581soft"
3816,"0hard/-5577soft"
3829,"0hard/-5567soft"
3832,"0hard/-5564soft"
3954,"0hard/-5562soft"
4118,"0hard/-5277soft"
4134,"0hard/-5264soft"
4137,"0hard/-5260soft"
4142,"0hard/-5257soft"
4150,"0hard/-5254soft"
4208,"0hard/-5239soft"
4732,"0hard/-5235soft"
6538,"0hard/-5205soft"
6548,"0hard/-5204soft"
6561,"0hard/-5178soft"
6571,"0hard/-5174soft"
8320,"0hard/-5170soft"
8334,"0hard/-5169soft"
8440,"0hard/-5162soft"
8490,"0hard/-5159soft"
8501,"0hard/-5158soft"
8539,"0hard/-5157soft"
8555,"0hard/-5154soft"
8570,"0hard/-5153soft"
8622,"0hard/-5147soft"
8631,"0hard/-5146soft"
8688,"0hard/-4846soft"
9541,"0hard/-4845soft"
9661,"0hard/-4843soft"
9760,"0hard/-4842soft"
