"timeMillisSpent","score"
1320,"-97hard/-20228soft"
1722,"-96hard/-20224soft"
1923,"-94hard/-20554soft"
1988,"-92hard/-20592soft"
2038,"-91hard/-20605soft"
2212,"-90hard/-20918soft"
2232,"-89hard/-20914soft"
2289,"-88hard/-21252soft"
2326,"-85hard/-21574soft"
2375,"-85hard/-21573soft"
2543,"-82hard/-22050soft"
2568,"-81hard/-22483soft"
2592,"-79hard/-22491soft"
2604,"-78hard/-22502soft"
2615,"-76hard/-22507soft"
2659,"-76hard/-22497soft"
2836,"-75hard/-22837soft"
3439,"-74hard/-24114soft"
3697,"-73hard/-24078soft"
5532,"-73hard/-23256soft"
5586,"-72hard/-23261soft"
7447,"-71hard/-23482soft"
7553,"-71hard/-23478soft"
7618,"-71hard/-23477soft"
7766,"-69hard/-23493soft"
7808,"-69hard/-23491soft"
7850,"-68hard/-23500soft"
7898,"-68hard/-23495soft"
7922,"-68hard/-23490soft"
8330,"-67hard/-23828soft"
8369,"-67hard/-23494soft"
8388,"-64hard/-23488soft"
8417,"-64hard/-23476soft"
8832,"-63hard/-23855soft"
8873,"-63hard/-23853soft"
8881,"-63hard/-23847soft"
9016,"-60hard/-24174soft"
