"timeMillisSpent","score"
1417,"-97hard/-20228soft"
1460,"-97hard/-20223soft"
1503,"-97hard/-20220soft"
1551,"-96hard/-20532soft"
1635,"-93hard/-20857soft"
1679,"-93hard/-20853soft"
1725,"-92hard/-21185soft"
1819,"-91hard/-21191soft"
1865,"-90hard/-21187soft"
1997,"-89hard/-21824soft"
2099,"-89hard/-21823soft"
2189,"-88hard/-21838soft"
2279,"-87hard/-21846soft"
2323,"-86hard/-21838soft"
2368,"-86hard/-21834soft"
2412,"-85hard/-21846soft"
2458,"-82hard/-22168soft"
2500,"-80hard/-22160soft"
2630,"-79hard/-22143soft"
2673,"-75hard/-22611soft"
3027,"-71hard/-22645soft"
3072,"-71hard/-22640soft"
3157,"-71hard/-22638soft"
3201,"-70hard/-22644soft"
3252,"-70hard/-22637soft"
3349,"-70hard/-22299soft"
3397,"-69hard/-22619soft"
3440,"-68hard/-22637soft"
3709,"-66hard/-22978soft"
3749,"-66hard/-22975soft"
3793,"-66hard/-22972soft"
3980,"-64hard/-23010soft"
4031,"-64hard/-23006soft"
4145,"-63hard/-23011soft"
4205,"-63hard/-22993soft"
4343,"-60hard/-22984soft"
4418,"-56hard/-22993soft"
4951,"-55hard/-23003soft"
5030,"-55hard/-22990soft"
5489,"-54hard/-23596soft"
5622,"-53hard/-23613soft"
5670,"-52hard/-23607soft"
5718,"-51hard/-23606soft"
5763,"-51hard/-23605soft"
5806,"-51hard/-23600soft"
5894,"-50hard/-23596soft"
5947,"-50hard/-23592soft"
9614,"-49hard/-23156soft"
9656,"-48hard/-23162soft"
9698,"-47hard/-23141soft"
9743,"-44hard/-23134soft"
9888,"-44hard/-23130soft"
9936,"-44hard/-23126soft"
9979,"-44hard/-23124soft"
