"timeMillisSpent","score"
6,"-2hard/-781soft"
12,"-2hard/-780soft"
15,"-1hard/-774soft"
17,"-1hard/-770soft"
18,"-1hard/-769soft"
37,"-1hard/-767soft"
44,"0hard/-1088soft"
48,"0hard/-1087soft"
54,"0hard/-1086soft"
67,"0hard/-1084soft"
79,"0hard/-1081soft"
118,"0hard/-1080soft"
125,"0hard/-1076soft"
183,"0hard/-1073soft"
190,"0hard/-1072soft"
207,"0hard/-1068soft"
208,"0hard/-1066soft"
235,"0hard/-1065soft"
236,"0hard/-1064soft"
238,"0hard/-1062soft"
326,"0hard/-766soft"
331,"0hard/-763soft"
333,"0hard/-756soft"
661,"0hard/-753soft"
663,"0hard/-749soft"
690,"0hard/-746soft"
692,"0hard/-745soft"
