"timeMillisSpent","score"
24,"-9hard/-2503soft"
60,"-7hard/-2498soft"
106,"-6hard/-2502soft"
162,"-5hard/-2671soft"
199,"-5hard/-2666soft"
201,"-3hard/-2669soft"
219,"-2hard/-2676soft"
242,"-1hard/-2686soft"
242,"-1hard/-2682soft"
244,"-1hard/-2671soft"
737,"0hard/-2993soft"
737,"0hard/-2991soft"
739,"0hard/-2988soft"
746,"0hard/-2981soft"
748,"0hard/-2973soft"
760,"0hard/-2960soft"
819,"0hard/-2958soft"
821,"0hard/-2951soft"
1029,"0hard/-2618soft"
1030,"0hard/-2617soft"
1034,"0hard/-2615soft"
1035,"0hard/-2612soft"
1045,"0hard/-2598soft"
1046,"0hard/-2597soft"
1059,"0hard/-2593soft"
1061,"0hard/-2583soft"
1062,"0hard/-2582soft"
1154,"0hard/-2578soft"
1243,"0hard/-2575soft"
1260,"0hard/-2572soft"
1293,"0hard/-2261soft"
1591,"0hard/-2251soft"
1785,"0hard/-2250soft"
2581,"0hard/-2244soft"
2599,"0hard/-2241soft"
3168,"0hard/-2234soft"
3924,"0hard/-2232soft"
3926,"0hard/-2231soft"
4004,"0hard/-2230soft"
4582,"0hard/-2229soft"
4640,"0hard/-2225soft"
5152,"0hard/-2223soft"
5755,"0hard/-2222soft"
5858,"0hard/-2220soft"
6343,"0hard/-2218soft"
6347,"0hard/-2217soft"
7413,"0hard/-2215soft"
7676,"0hard/-2213soft"
7941,"0hard/-2211soft"
9744,"0hard/-2210soft"
