"timeMillisSpent","score"
342,"-48hard/-10736soft"
349,"-48hard/-10733soft"
435,"-48hard/-10731soft"
440,"-48hard/-10730soft"
472,"-47hard/-11061soft"
474,"-46hard/-11047soft"
541,"-45hard/-11371soft"
625,"-44hard/-11698soft"
629,"-42hard/-11710soft"
1011,"-42hard/-11696soft"
1295,"-41hard/-12530soft"
1344,"-39hard/-12856soft"
1816,"-38hard/-13422soft"
1899,"-36hard/-13443soft"
1900,"-36hard/-13438soft"
3245,"-36hard/-12634soft"
3252,"-36hard/-12632soft"
3268,"-35hard/-12639soft"
5615,"-34hard/-13018soft"
5618,"-34hard/-13009soft"
5673,"-32hard/-13118soft"
6105,"-31hard/-13159soft"
6106,"-31hard/-13145soft"
6112,"-31hard/-13134soft"
6119,"-31hard/-13129soft"
6124,"-31hard/-13126soft"
6985,"-31hard/-12818soft"
6992,"-31hard/-12817soft"
7313,"-31hard/-12621soft"
8282,"-30hard/-12349soft"
8354,"-28hard/-12043soft"
