"timeMillisSpent","score"
92,"-20hard/-4839soft"
146,"-18hard/-5164soft"
660,"-18hard/-4896soft"
673,"-18hard/-4893soft"
686,"-18hard/-4879soft"
699,"-17hard/-4867soft"
762,"-16hard/-5135soft"
1287,"-16hard/-4594soft"
1409,"-16hard/-4559soft"
1420,"-16hard/-4535soft"
1433,"-16hard/-4532soft"
1446,"-16hard/-4528soft"
2104,"-12hard/-5490soft"
2116,"-11hard/-5487soft"
2128,"-11hard/-5486soft"
2142,"-11hard/-5480soft"
2155,"-11hard/-5470soft"
2169,"-11hard/-5468soft"
2181,"-11hard/-5467soft"
2233,"-11hard/-5218soft"
2258,"-11hard/-5215soft"
2274,"-11hard/-5214soft"
2301,"-11hard/-5206soft"
2328,"-11hard/-5202soft"
2386,"-10hard/-5521soft"
2414,"-10hard/-5515soft"
2427,"-9hard/-5815soft"
2452,"-8hard/-5815soft"
2581,"-5hard/-6141soft"
2606,"-4hard/-6147soft"
2629,"-4hard/-6132soft"
2641,"-4hard/-6128soft"
2653,"-4hard/-6126soft"
2664,"-4hard/-6123soft"
2675,"-4hard/-6115soft"
2687,"-4hard/-6113soft"
2698,"-4hard/-5813soft"
2795,"-3hard/-5867soft"
2808,"-3hard/-5863soft"
2819,"-3hard/-5858soft"
2830,"-3hard/-5840soft"
2852,"-3hard/-5839soft"
2862,"-3hard/-5836soft"
2874,"-3hard/-5828soft"
2885,"-3hard/-5826soft"
2896,"-3hard/-5816soft"
2910,"-3hard/-5815soft"
2920,"-3hard/-5805soft"
2958,"-3hard/-5802soft"
2969,"-3hard/-5482soft"
2981,"-2hard/-5481soft"
2993,"-1hard/-5487soft"
5091,"-1hard/-5423soft"
5103,"-1hard/-5422soft"
5116,"-1hard/-5418soft"
5127,"-1hard/-5410soft"
5149,"-1hard/-5407soft"
5160,"-1hard/-5405soft"
5171,"-1hard/-5388soft"
5184,"-1hard/-5387soft"
5197,"-1hard/-5386soft"
5209,"-1hard/-5384soft"
5875,"-1hard/-5121soft"
6106,"-1hard/-5019soft"
6130,"-1hard/-5018soft"
6142,"-1hard/-5014soft"
6239,"-1hard/-5010soft"
6449,"0hard/-5028soft"
7639,"0hard/-4993soft"
8027,"0hard/-4969soft"
