"timeMillisSpent","score"
23,"-9hard/-2503soft"
51,"-7hard/-2498soft"
91,"-6hard/-2835soft"
105,"-6hard/-2826soft"
160,"-5hard/-3410soft"
326,"-5hard/-3081soft"
333,"-5hard/-3071soft"
532,"-3hard/-3594soft"
545,"-3hard/-3587soft"
546,"-3hard/-3579soft"
549,"-3hard/-3578soft"
551,"-2hard/-3571soft"
1291,"0hard/-3550soft"
1933,"0hard/-3127soft"
2536,"0hard/-2855soft"
2537,"0hard/-2845soft"
4254,"0hard/-2655soft"
4262,"0hard/-2652soft"
5916,"0hard/-2471soft"
5917,"0hard/-2463soft"
5919,"0hard/-2453soft"
5922,"0hard/-2449soft"
5970,"0hard/-2439soft"
