"timeMillisSpent","score"
25,"-9hard/-2503soft"
76,"-7hard/-2498soft"
81,"-7hard/-2497soft"
108,"-6hard/-2503soft"
122,"-5hard/-2502soft"
126,"-4hard/-2820soft"
131,"-4hard/-2813soft"
136,"-4hard/-2804soft"
168,"-3hard/-2812soft"
172,"-3hard/-2810soft"
178,"-3hard/-2803soft"
188,"-3hard/-2801soft"
192,"-3hard/-2797soft"
200,"-2hard/-2806soft"
467,"-2hard/-2798soft"
471,"-2hard/-2790soft"
475,"-1hard/-2788soft"
479,"0hard/-3095soft"
481,"0hard/-3091soft"
484,"0hard/-3075soft"
488,"0hard/-3073soft"
491,"0hard/-3069soft"
494,"0hard/-3067soft"
499,"0hard/-3062soft"
505,"0hard/-3060soft"
519,"0hard/-3058soft"
715,"0hard/-2760soft"
718,"0hard/-2738soft"
723,"0hard/-2733soft"
727,"0hard/-2729soft"
794,"0hard/-2604soft"
801,"0hard/-2603soft"
804,"0hard/-2599soft"
806,"0hard/-2598soft"
809,"0hard/-2596soft"
868,"0hard/-2595soft"
932,"0hard/-2594soft"
934,"0hard/-2591soft"
938,"0hard/-2588soft"
944,"0hard/-2584soft"
993,"0hard/-2582soft"
997,"0hard/-2578soft"
1001,"0hard/-2577soft"
1033,"0hard/-2568soft"
1038,"0hard/-2567soft"
1040,"0hard/-2566soft"
1046,"0hard/-2565soft"
1231,"0hard/-2263soft"
1238,"0hard/-2258soft"
1470,"0hard/-2254soft"
1797,"0hard/-2245soft"
1803,"0hard/-2240soft"
1958,"0hard/-2238soft"
1962,"0hard/-2227soft"
2010,"0hard/-2223soft"
2022,"0hard/-2222soft"
2046,"0hard/-2221soft"
2049,"0hard/-2220soft"
2296,"0hard/-2218soft"
2313,"0hard/-2217soft"
2324,"0hard/-2216soft"
2682,"0hard/-2211soft"
2807,"0hard/-2210soft"
2821,"0hard/-2209soft"
2900,"0hard/-2206soft"
2918,"0hard/-2204soft"
3159,"0hard/-2200soft"
4070,"0hard/-2199soft"
6547,"0hard/-2198soft"
6663,"0hard/-2197soft"
7323,"0hard/-2196soft"
9785,"0hard/-2195soft"
