"timeMillisSpent","score"
1330,"-97hard/-20228soft"
1384,"-97hard/-20223soft"
1500,"-96hard/-20535soft"
1611,"-95hard/-20867soft"
1674,"-95hard/-20853soft"
1739,"-94hard/-20849soft"
1819,"-93hard/-21161soft"
1861,"-92hard/-21520soft"
2463,"-89hard/-23409soft"
3908,"-87hard/-24052soft"
4068,"-86hard/-24410soft"
4928,"-85hard/-24859soft"
4940,"-85hard/-24852soft"
4944,"-85hard/-24837soft"
4962,"-85hard/-24815soft"
5606,"-85hard/-24444soft"
5611,"-85hard/-24290soft"
5695,"-85hard/-23967soft"
6291,"-83hard/-24669soft"
7447,"-83hard/-24444soft"
7753,"-83hard/-24437soft"
7771,"-82hard/-24432soft"
7858,"-82hard/-24416soft"
8595,"-82hard/-24068soft"
8608,"-82hard/-24065soft"
8842,"-81hard/-24048soft"
8924,"-80hard/-24058soft"
