"timeMillisSpent","score"
22,"-9hard/-2503soft"
59,"-7hard/-2498soft"
104,"-6hard/-2502soft"
163,"-5hard/-2671soft"
201,"-5hard/-2666soft"
204,"-3hard/-2669soft"
222,"-2hard/-2676soft"
246,"-1hard/-2686soft"
246,"-1hard/-2682soft"
248,"-1hard/-2671soft"
774,"-1hard/-2658soft"
784,"-1hard/-2639soft"
1145,"0hard/-3019soft"
1152,"0hard/-3007soft"
1152,"0hard/-3003soft"
1189,"0hard/-2991soft"
1191,"0hard/-2976soft"
1197,"0hard/-2975soft"
1306,"0hard/-2968soft"
1336,"0hard/-2963soft"
1339,"0hard/-2958soft"
1344,"0hard/-2954soft"
1558,"0hard/-2650soft"
1561,"0hard/-2640soft"
1562,"0hard/-2638soft"
2301,"0hard/-2630soft"
2304,"0hard/-2618soft"
2307,"0hard/-2616soft"
3034,"0hard/-2615soft"
3129,"0hard/-2612soft"
3129,"0hard/-2611soft"
3132,"0hard/-2610soft"
3150,"0hard/-2609soft"
3155,"0hard/-2604soft"
3157,"0hard/-2603soft"
3182,"0hard/-2599soft"
4320,"0hard/-2597soft"
4322,"0hard/-2596soft"
4339,"0hard/-2595soft"
4348,"0hard/-2592soft"
4393,"0hard/-2589soft"
4401,"0hard/-2588soft"
4406,"0hard/-2581soft"
4410,"0hard/-2572soft"
4438,"0hard/-2275soft"
4476,"0hard/-2269soft"
4487,"0hard/-2268soft"
4494,"0hard/-2266soft"
5376,"0hard/-2259soft"
5379,"0hard/-2252soft"
5384,"0hard/-2248soft"
6876,"0hard/-2246soft"
6877,"0hard/-2245soft"
6985,"0hard/-2238soft"
7784,"0hard/-2237soft"
7784,"0hard/-2236soft"
9217,"0hard/-2234soft"
9236,"0hard/-2232soft"
9238,"0hard/-2231soft"
