"timeMillisSpent","score"
1408,"-97hard/-20228soft"
2214,"-95hard/-20558soft"
2461,"-92hard/-20880soft"
2549,"-91hard/-20863soft"
2616,"-87hard/-21331soft"
2661,"-86hard/-21342soft"
3120,"-85hard/-21679soft"
3168,"-84hard/-22005soft"
3208,"-84hard/-22004soft"
3243,"-83hard/-22319soft"
3269,"-82hard/-22327soft"
3308,"-81hard/-22316soft"
3636,"-80hard/-22306soft"
3667,"-78hard/-22637soft"
3732,"-77hard/-22649soft"
3794,"-77hard/-22647soft"
3883,"-77hard/-22645soft"
4048,"-76hard/-22436soft"
4078,"-75hard/-22444soft"
4396,"-74hard/-22604soft"
4413,"-74hard/-22597soft"
4521,"-74hard/-22591soft"
4637,"-72hard/-22596soft"
4785,"-72hard/-22591soft"
5002,"-71hard/-22569soft"
5103,"-69hard/-22575soft"
5260,"-69hard/-22572soft"
5360,"-69hard/-22568soft"
5464,"-65hard/-22882soft"
5523,"-64hard/-22884soft"
5570,"-64hard/-22558soft"
5612,"-64hard/-22543soft"
5645,"-62hard/-22555soft"
6183,"-62hard/-22427soft"
6379,"-62hard/-22419soft"
6413,"-59hard/-22409soft"
6554,"-59hard/-22383soft"
6589,"-59hard/-22378soft"
6616,"-59hard/-22374soft"
6646,"-59hard/-22368soft"
6686,"-57hard/-22353soft"
6718,"-57hard/-22336soft"
6757,"-56hard/-22675soft"
6864,"-55hard/-22995soft"
6901,"-55hard/-22993soft"
6965,"-55hard/-22992soft"
7062,"-53hard/-23001soft"
7258,"-52hard/-23007soft"
7306,"-52hard/-23006soft"
7681,"-51hard/-23353soft"
7732,"-51hard/-23350soft"
7794,"-51hard/-23345soft"
7834,"-51hard/-23344soft"
7905,"-50hard/-23352soft"
7973,"-50hard/-23341soft"
8016,"-50hard/-23339soft"
8066,"-50hard/-23017soft"
8104,"-49hard/-23031soft"
8231,"-49hard/-23022soft"
8444,"-49hard/-23008soft"
8509,"-48hard/-23025soft"
8582,"-48hard/-23024soft"
8617,"-47hard/-23015soft"
8785,"-47hard/-23006soft"
8862,"-47hard/-23005soft"
8984,"-47hard/-23004soft"
9010,"-47hard/-23002soft"
9447,"-47hard/-23000soft"
9661,"-47hard/-22993soft"
9704,"-47hard/-22991soft"
9912,"-42hard/-23626soft"
