"timeMillisSpent","score"
1359,"-95hard/-21936soft"
1846,"-93hard/-22684soft"
1928,"-92hard/-22698soft"
1972,"-92hard/-22696soft"
2220,"-90hard/-22976soft"
2261,"-88hard/-22986soft"
2344,"-87hard/-23288soft"
2384,"-86hard/-23272soft"
2476,"-85hard/-23298soft"
2517,"-83hard/-23632soft"
2847,"-83hard/-23479soft"
2888,"-82hard/-23480soft"
3008,"-81hard/-23476soft"
3088,"-80hard/-23808soft"
3386,"-79hard/-24222soft"
3426,"-79hard/-24220soft"
3464,"-78hard/-24219soft"
3505,"-77hard/-24214soft"
3547,"-76hard/-24218soft"
3588,"-76hard/-23892soft"
3627,"-75hard/-23890soft"
3747,"-74hard/-23899soft"
3905,"-73hard/-23910soft"
3944,"-73hard/-23909soft"
3985,"-73hard/-23907soft"
4026,"-72hard/-24246soft"
4230,"-71hard/-24420soft"
4272,"-71hard/-24415soft"
4357,"-70hard/-24426soft"
4399,"-69hard/-24441soft"
4442,"-69hard/-24427soft"
4730,"-68hard/-24532soft"
4771,"-68hard/-24529soft"
6034,"-67hard/-25019soft"
6075,"-67hard/-25015soft"
6116,"-65hard/-25010soft"
6237,"-64hard/-25017soft"
6690,"-63hard/-25679soft"
7134,"-62hard/-25413soft"
7177,"-60hard/-25719soft"
7220,"-60hard/-25705soft"
7259,"-59hard/-25865soft"
7302,"-58hard/-25864soft"
7343,"-57hard/-25875soft"
7384,"-57hard/-25873soft"
7509,"-57hard/-25871soft"
7710,"-55hard/-26191soft"
7752,"-54hard/-26185soft"
7792,"-54hard/-26173soft"
7872,"-54hard/-26170soft"
7910,"-53hard/-26187soft"
7949,"-52hard/-26189soft"
9537,"-50hard/-26504soft"
9575,"-50hard/-26502soft"
9615,"-50hard/-26193soft"
9656,"-50hard/-26181soft"
9812,"-49hard/-26314soft"
9851,"-49hard/-26188soft"
9934,"-49hard/-26180soft"
9973,"-48hard/-26182soft"
10000,"-46hard/-26181soft"
