"timeMillisSpent","score"
29,"-12hard/-2977soft"
47,"-10hard/-3292soft"
64,"-10hard/-3289soft"
81,"-9hard/-3595soft"
98,"-9hard/-3592soft"
119,"-9hard/-3267soft"
144,"-9hard/-3264soft"
166,"-9hard/-3258soft"
191,"-7hard/-3464soft"
239,"-7hard/-3154soft"
260,"-7hard/-3153soft"
284,"-7hard/-3152soft"
344,"-6hard/-3153soft"
363,"-5hard/-3150soft"
400,"-4hard/-3140soft"
420,"-4hard/-3133soft"
459,"-3hard/-3139soft"
481,"-2hard/-3136soft"
503,"-2hard/-3131soft"
589,"-2hard/-3119soft"
616,"-2hard/-3115soft"
639,"-2hard/-3112soft"
678,"0hard/-3415soft"
1226,"0hard/-3414soft"
1246,"0hard/-3413soft"
1267,"0hard/-3411soft"
1285,"0hard/-3405soft"
2927,"0hard/-3217soft"
2948,"0hard/-3212soft"
2987,"0hard/-3193soft"
3008,"0hard/-3192soft"
3328,"0hard/-3190soft"
3347,"0hard/-3189soft"
3482,"0hard/-3186soft"
3575,"0hard/-3184soft"
3958,"0hard/-3177soft"
4015,"0hard/-3176soft"
4166,"0hard/-3175soft"
4187,"0hard/-3174soft"
4211,"0hard/-3173soft"
4305,"0hard/-3172soft"
5113,"0hard/-3170soft"
7117,"0hard/-2884soft"
7268,"0hard/-2879soft"
7286,"0hard/-2877soft"
7309,"0hard/-2873soft"
8192,"0hard/-2859soft"
8215,"0hard/-2851soft"
8239,"0hard/-2850soft"
8604,"0hard/-2849soft"
