"timeMillisSpent","score"
89,"-20hard/-4839soft"
136,"-18hard/-5150soft"
137,"-17hard/-5148soft"
198,"-16hard/-5153soft"
259,"-15hard/-5188soft"
1119,"-14hard/-6540soft"
1156,"-14hard/-6513soft"
1157,"-14hard/-6512soft"
1161,"-14hard/-6502soft"
1164,"-13hard/-6505soft"
2516,"-13hard/-6045soft"
2892,"-13hard/-5959soft"
2895,"-12hard/-5951soft"
2895,"-12hard/-5947soft"
2896,"-12hard/-5939soft"
3490,"-11hard/-6402soft"
3976,"-11hard/-5834soft"
3983,"-11hard/-5833soft"
4664,"-9hard/-5952soft"
6050,"-9hard/-5274soft"
6056,"-9hard/-5273soft"
6377,"-7hard/-6314soft"
6421,"-5hard/-6277soft"
7326,"-5hard/-5063soft"
9819,"-2hard/-6340soft"
