"timeMillisSpent","score"
330,"-71hard/-10114soft"
644,"-70hard/-10464soft"
728,"-69hard/-10463soft"
871,"-68hard/-10808soft"
1476,"-65hard/-10675soft"
1519,"-64hard/-10674soft"
1564,"-63hard/-10985soft"
1605,"-63hard/-10978soft"
1645,"-63hard/-10792soft"
1816,"-63hard/-10791soft"
1859,"-62hard/-10798soft"
1951,"-58hard/-10799soft"
2082,"-57hard/-11110soft"
2127,"-56hard/-11116soft"
2170,"-55hard/-11392soft"
2258,"-55hard/-11391soft"
2299,"-55hard/-11390soft"
2341,"-53hard/-11697soft"
2382,"-52hard/-11703soft"
2426,"-51hard/-11709soft"
2467,"-50hard/-11744soft"
2509,"-50hard/-11743soft"
2600,"-49hard/-11743soft"
2660,"-48hard/-11731soft"
2708,"-48hard/-11724soft"
2834,"-46hard/-11733soft"
2874,"-46hard/-11728soft"
2916,"-46hard/-11727soft"
2998,"-46hard/-11722soft"
3063,"-46hard/-11721soft"
3115,"-46hard/-11685soft"
3160,"-46hard/-11684soft"
3328,"-45hard/-11680soft"
4113,"-45hard/-11409soft"
4154,"-45hard/-11408soft"
4196,"-45hard/-11404soft"
4237,"-45hard/-11401soft"
4442,"-43hard/-11712soft"
4520,"-42hard/-11741soft"
4560,"-41hard/-12051soft"
4602,"-41hard/-12026soft"
4639,"-41hard/-12021soft"
4719,"-41hard/-11717soft"
4759,"-37hard/-12028soft"
4797,"-37hard/-12027soft"
4878,"-35hard/-12040soft"
4919,"-35hard/-12032soft"
4958,"-35hard/-12009soft"
4999,"-35hard/-12008soft"
5040,"-34hard/-12006soft"
5200,"-31hard/-12059soft"
5280,"-29hard/-12076soft"
5366,"-29hard/-12073soft"
6077,"-28hard/-11769soft"
6120,"-28hard/-11767soft"
6521,"-28hard/-11764soft"
6562,"-27hard/-11765soft"
6601,"-26hard/-11757soft"
6647,"-25hard/-11761soft"
6691,"-25hard/-11760soft"
7028,"-25hard/-11756soft"
7108,"-25hard/-11754soft"
7151,"-25hard/-11747soft"
7190,"-24hard/-12070soft"
7673,"-24hard/-12045soft"
7791,"-24hard/-12040soft"
7870,"-23hard/-12037soft"
7912,"-23hard/-12036soft"
7953,"-22hard/-12005soft"
7994,"-22hard/-12001soft"
8519,"-22hard/-11972soft"
8562,"-22hard/-11971soft"
8745,"-21hard/-11970soft"
8787,"-21hard/-11969soft"
8982,"-20hard/-12295soft"
9061,"-20hard/-12283soft"
9100,"-20hard/-12275soft"
9178,"-20hard/-12268soft"
9214,"-20hard/-12267soft"
9253,"-20hard/-12263soft"
9293,"-20hard/-12259soft"
9406,"-20hard/-12248soft"
9448,"-20hard/-12245soft"
9498,"-20hard/-12244soft"
