"timeMillisSpent","score"
25,"-9hard/-2503soft"
61,"-8hard/-2503soft"
73,"-8hard/-2500soft"
84,"-7hard/-2500soft"
95,"-7hard/-2497soft"
129,"-6hard/-2818soft"
143,"-6hard/-2815soft"
154,"-6hard/-2800soft"
167,"-6hard/-2492soft"
184,"-6hard/-2491soft"
198,"-6hard/-2485soft"
213,"-5hard/-2494soft"
235,"-4hard/-2710soft"
247,"-3hard/-2706soft"
258,"-3hard/-2701soft"
315,"-3hard/-2696soft"
325,"-3hard/-2693soft"
337,"-3hard/-2685soft"
347,"-3hard/-2679soft"
356,"-3hard/-2678soft"
519,"0hard/-2999soft"
528,"0hard/-2998soft"
547,"0hard/-2994soft"
558,"0hard/-2992soft"
736,"0hard/-2991soft"
745,"0hard/-2981soft"
775,"0hard/-2978soft"
826,"0hard/-2964soft"
836,"0hard/-2962soft"
856,"0hard/-2954soft"
900,"0hard/-2952soft"
912,"0hard/-2944soft"
922,"0hard/-2942soft"
932,"0hard/-2941soft"
1087,"0hard/-2932soft"
1097,"0hard/-2930soft"
1106,"0hard/-2929soft"
1115,"0hard/-2923soft"
1253,"0hard/-2922soft"
1263,"0hard/-2914soft"
2156,"0hard/-2774soft"
2493,"0hard/-2771soft"
2503,"0hard/-2766soft"
2514,"0hard/-2765soft"
2525,"0hard/-2760soft"
3252,"0hard/-2478soft"
3275,"0hard/-2468soft"
3318,"0hard/-2462soft"
3328,"0hard/-2461soft"
3339,"0hard/-2457soft"
3349,"0hard/-2456soft"
3776,"0hard/-2452soft"
3788,"0hard/-2451soft"
3799,"0hard/-2447soft"
3825,"0hard/-2445soft"
4241,"0hard/-2444soft"
