"timeMillisSpent","score"
6,"-2hard/-781soft"
14,"-2hard/-780soft"
17,"-2hard/-777soft"
19,"-2hard/-776soft"
22,"-1hard/-782soft"
23,"-1hard/-781soft"
24,"-1hard/-780soft"
25,"-1hard/-777soft"
26,"-1hard/-776soft"
27,"-1hard/-774soft"
29,"-1hard/-772soft"
31,"-1hard/-771soft"
32,"-1hard/-769soft"
36,"-1hard/-766soft"
47,"0hard/-762soft"
48,"0hard/-759soft"
58,"0hard/-757soft"
60,"0hard/-755soft"
63,"0hard/-754soft"
67,"0hard/-751soft"
68,"0hard/-749soft"
133,"0hard/-748soft"
362,"0hard/-747soft"
