"timeMillisSpent","score"
103,"-19hard/-15948soft"
206,"-19hard/-15933soft"
309,"-19hard/-15909soft"
403,"-17hard/-16577soft"
449,"-17hard/-16561soft"
548,"-17hard/-16107soft"
595,"-17hard/-16102soft"
693,"-17hard/-16038soft"
747,"-17hard/-15914soft"
808,"-17hard/-15880soft"
949,"-17hard/-15867soft"
998,"-15hard/-16146soft"
1152,"-14hard/-16628soft"
1200,"-14hard/-16593soft"
1252,"-14hard/-16592soft"
1306,"-14hard/-16584soft"
1353,"-13hard/-16473soft"
1488,"-13hard/-16352soft"
1592,"-12hard/-16450soft"
1642,"-11hard/-16950soft"
1687,"-11hard/-16946soft"
1740,"-11hard/-16833soft"
1791,"-11hard/-16814soft"
1836,"-11hard/-16795soft"
1924,"-11hard/-16762soft"
1973,"-11hard/-16759soft"
2130,"-11hard/-16754soft"
2345,"-11hard/-16669soft"
2395,"-11hard/-16628soft"
2449,"-11hard/-16620soft"
2505,"-11hard/-16241soft"
2670,"-11hard/-16230soft"
2729,"-11hard/-16056soft"
2894,"-11hard/-16045soft"
2952,"-11hard/-16044soft"
3094,"-11hard/-16020soft"
3150,"-11hard/-16004soft"
3197,"-11hard/-16003soft"
3244,"-11hard/-15984soft"
3332,"-11hard/-15974soft"
3435,"-11hard/-15972soft"
3478,"-11hard/-15820soft"
3526,"-10hard/-16235soft"
4612,"-8hard/-16465soft"
4660,"-8hard/-16464soft"
4814,"-7hard/-16424soft"
4863,"-7hard/-16279soft"
4964,"-7hard/-16253soft"
5015,"-7hard/-16251soft"
5060,"-6hard/-15961soft"
5106,"-6hard/-15951soft"
5155,"-6hard/-15941soft"
5203,"-6hard/-15938soft"
5348,"-5hard/-16176soft"
5401,"-5hard/-16144soft"
5454,"-5hard/-16114soft"
5508,"-5hard/-16105soft"
5554,"-5hard/-16094soft"
5605,"-5hard/-16069soft"
5653,"-5hard/-16050soft"
5714,"-5hard/-16045soft"
5908,"-4hard/-16734soft"
5952,"-4hard/-16722soft"
6054,"-4hard/-16708soft"
6292,"-4hard/-16687soft"
6343,"-1hard/-17165soft"
6394,"-1hard/-16740soft"
6497,"-1hard/-16715soft"
6549,"-1hard/-16493soft"
6600,"-1hard/-16458soft"
6650,"-1hard/-16439soft"
6700,"-1hard/-16415soft"
6757,"-1hard/-16396soft"
6804,"-1hard/-16392soft"
6849,"-1hard/-16384soft"
7052,"-1hard/-16331soft"
7099,"-1hard/-16201soft"
7198,"-1hard/-15850soft"
7251,"-1hard/-15827soft"
7445,"-1hard/-15826soft"
9791,"0hard/-15829soft"
9847,"0hard/-15795soft"
