"timeMillisSpent","score"
1387,"-73hard/-21256soft"
1530,"-71hard/-21558soft"
1602,"-70hard/-21863soft"
1727,"-70hard/-21861soft"
1975,"-69hard/-21892soft"
2045,"-69hard/-21891soft"
2199,"-69hard/-21887soft"
2301,"-66hard/-21877soft"
2489,"-65hard/-22179soft"
2635,"-64hard/-22182soft"
3168,"-63hard/-22503soft"
3241,"-63hard/-22495soft"
3474,"-63hard/-22193soft"
3901,"-61hard/-22189soft"
4082,"-60hard/-22192soft"
4139,"-60hard/-22187soft"
4180,"-60hard/-22185soft"
4207,"-60hard/-22181soft"
4408,"-60hard/-22180soft"
4477,"-60hard/-22176soft"
4652,"-59hard/-22197soft"
4824,"-59hard/-22196soft"
4933,"-59hard/-22195soft"
5105,"-59hard/-22186soft"
5305,"-57hard/-22177soft"
5972,"-56hard/-22184soft"
6034,"-56hard/-22180soft"
6374,"-56hard/-22179soft"
6495,"-55hard/-22492soft"
6870,"-55hard/-22487soft"
6993,"-55hard/-22477soft"
7091,"-55hard/-22474soft"
7228,"-54hard/-22483soft"
7349,"-52hard/-22787soft"
7502,"-51hard/-22595soft"
7735,"-49hard/-22612soft"
7863,"-49hard/-22606soft"
7988,"-49hard/-22600soft"
8003,"-49hard/-22597soft"
8117,"-48hard/-22601soft"
8286,"-47hard/-22610soft"
8602,"-46hard/-22603soft"
8760,"-45hard/-22619soft"
8848,"-45hard/-22618soft"
8923,"-45hard/-22613soft"
8975,"-45hard/-22592soft"
9153,"-45hard/-22590soft"
9406,"-44hard/-22588soft"
9532,"-44hard/-22584soft"
9667,"-44hard/-22579soft"
10000,"-44hard/-22574soft"
