"timeMillisSpent","score"
1519,"-97hard/-61486soft"
1588,"-95hard/-61989soft"
1647,"-94hard/-62586soft"
1806,"-93hard/-63050soft"
1855,"-92hard/-63178soft"
1900,"-92hard/-63114soft"
1947,"-89hard/-63283soft"
2000,"-87hard/-63457soft"
2113,"-87hard/-63057soft"
2161,"-86hard/-63615soft"
2210,"-81hard/-63997soft"
2272,"-80hard/-63944soft"
2326,"-80hard/-63934soft"
2420,"-78hard/-64075soft"
2473,"-76hard/-64395soft"
2521,"-75hard/-64333soft"
2568,"-71hard/-64247soft"
2615,"-70hard/-64354soft"
2669,"-69hard/-64357soft"
2718,"-69hard/-64282soft"
2764,"-68hard/-64311soft"
2810,"-68hard/-64104soft"
2904,"-67hard/-64150soft"
3142,"-63hard/-64292soft"
3198,"-62hard/-64651soft"
3245,"-62hard/-64511soft"
3288,"-62hard/-64138soft"
3332,"-60hard/-64673soft"
3382,"-59hard/-64750soft"
3433,"-57hard/-64701soft"
3478,"-57hard/-64697soft"
3566,"-57hard/-64662soft"
3615,"-57hard/-64503soft"
3707,"-57hard/-64358soft"
3749,"-57hard/-64326soft"
3840,"-56hard/-64461soft"
3891,"-56hard/-64325soft"
3937,"-56hard/-64310soft"
4035,"-55hard/-64254soft"
4595,"-54hard/-65209soft"
4685,"-51hard/-65379soft"
4733,"-51hard/-65337soft"
4779,"-51hard/-65216soft"
4829,"-50hard/-65211soft"
4965,"-49hard/-65345soft"
5012,"-49hard/-64841soft"
5062,"-46hard/-64989soft"
5113,"-45hard/-65033soft"
5987,"-42hard/-64433soft"
6047,"-42hard/-64411soft"
6096,"-42hard/-64237soft"
6144,"-42hard/-64171soft"
6188,"-42hard/-64134soft"
6332,"-42hard/-63802soft"
6379,"-42hard/-63793soft"
6424,"-42hard/-63712soft"
6526,"-40hard/-63800soft"
7189,"-39hard/-64931soft"
7241,"-38hard/-65049soft"
8999,"-37hard/-66016soft"
9045,"-37hard/-66009soft"
9094,"-36hard/-66025soft"
9152,"-35hard/-66133soft"
9257,"-34hard/-66379soft"
9303,"-34hard/-66158soft"
9350,"-34hard/-65979soft"
9537,"-34hard/-65835soft"
9584,"-34hard/-65567soft"
9637,"-34hard/-65428soft"
