"timeMillisSpent","score"
25,"-12hard/-2977soft"
60,"-10hard/-3292soft"
92,"-9hard/-3598soft"
127,"-9hard/-3273soft"
166,"-9hard/-3264soft"
216,"-9hard/-3260soft"
265,"-9hard/-2949soft"
312,"-9hard/-2947soft"
360,"-9hard/-2941soft"
406,"-9hard/-2935soft"
458,"-9hard/-2934soft"
583,"-7hard/-2951soft"
646,"-7hard/-2939soft"
698,"-7hard/-2936soft"
749,"-7hard/-2934soft"
799,"-6hard/-3262soft"
846,"-6hard/-3255soft"
890,"-6hard/-3253soft"
935,"-2hard/-3255soft"
974,"-2hard/-3243soft"
1015,"-2hard/-3239soft"
1055,"-2hard/-3231soft"
1096,"-2hard/-3225soft"
1141,"-2hard/-3223soft"
1188,"-2hard/-3212soft"
1233,"-2hard/-3204soft"
1420,"-2hard/-3203soft"
1465,"-2hard/-3191soft"
1515,"0hard/-3204soft"
1654,"0hard/-3197soft"
1739,"0hard/-3183soft"
2340,"0hard/-3178soft"
2387,"0hard/-3173soft"
2435,"0hard/-3169soft"
2484,"0hard/-3168soft"
2619,"0hard/-3165soft"
2829,"0hard/-3159soft"
2937,"0hard/-3158soft"
3430,"0hard/-3154soft"
3478,"0hard/-3149soft"
3709,"0hard/-2949soft"
3760,"0hard/-2944soft"
3901,"0hard/-2936soft"
3953,"0hard/-2933soft"
3998,"0hard/-2932soft"
4042,"0hard/-2629soft"
8388,"0hard/-2628soft"
