"timeMillisSpent","score"
89,"-20hard/-4839soft"
195,"-18hard/-5150soft"
244,"-17hard/-5143soft"
261,"-15hard/-5131soft"
300,"-13hard/-5131soft"
380,"-12hard/-5145soft"
388,"-12hard/-5142soft"
396,"-12hard/-5141soft"
406,"-11hard/-5132soft"
424,"-11hard/-5126soft"
478,"-9hard/-5445soft"
739,"-9hard/-5182soft"
751,"-9hard/-5180soft"
765,"-9hard/-5172soft"
786,"-5hard/-5169soft"
792,"-5hard/-5168soft"
1292,"-4hard/-5203soft"
1301,"-4hard/-5196soft"
1309,"-4hard/-5195soft"
1331,"-4hard/-5193soft"
1356,"-4hard/-5191soft"
1365,"-4hard/-5188soft"
1373,"-3hard/-5182soft"
1381,"-3hard/-5165soft"
1417,"-2hard/-5174soft"
1777,"-1hard/-5515soft"
1794,"-1hard/-5513soft"
1807,"-1hard/-5512soft"
1989,"-1hard/-5510soft"
2214,"-1hard/-5495soft"
2226,"-1hard/-5485soft"
2372,"-1hard/-5484soft"
2671,"-1hard/-5482soft"
2700,"-1hard/-5475soft"
2710,"-1hard/-5474soft"
2726,"-1hard/-5165soft"
2811,"-1hard/-5162soft"
2828,"-1hard/-5161soft"
2857,"-1hard/-5159soft"
2949,"-1hard/-5157soft"
3048,"-1hard/-5156soft"
3089,"-1hard/-5147soft"
3277,"-1hard/-5145soft"
3346,"-1hard/-5130soft"
3502,"0hard/-5143soft"
3518,"0hard/-5140soft"
3525,"0hard/-5139soft"
3606,"0hard/-5138soft"
3735,"0hard/-5131soft"
3785,"0hard/-5130soft"
3814,"0hard/-5129soft"
3829,"0hard/-5128soft"
3857,"0hard/-5127soft"
3872,"0hard/-5125soft"
4173,"0hard/-5124soft"
4634,"0hard/-5123soft"
4672,"0hard/-5119soft"
5228,"0hard/-5117soft"
5395,"0hard/-5115soft"
5610,"0hard/-5112soft"
5775,"0hard/-5109soft"
5812,"0hard/-5107soft"
5955,"0hard/-5106soft"
5980,"0hard/-5104soft"
6037,"0hard/-5101soft"
6699,"0hard/-5097soft"
6756,"0hard/-5096soft"
6862,"0hard/-5093soft"
7060,"0hard/-5090soft"
7084,"0hard/-5082soft"
7371,"0hard/-5081soft"
7581,"0hard/-5079soft"
7641,"0hard/-5078soft"
8106,"0hard/-5077soft"
8149,"0hard/-5075soft"
8332,"0hard/-5073soft"
8701,"0hard/-5072soft"
8747,"0hard/-5071soft"
8911,"0hard/-5068soft"
9966,"0hard/-5067soft"
