"timeMillisSpent","score"
349,"-48hard/-10736soft"
526,"-48hard/-10728soft"
649,"-46hard/-11033soft"
743,"-46hard/-11032soft"
857,"-44hard/-11038soft"
944,"-44hard/-11037soft"
1004,"-43hard/-11048soft"
1068,"-42hard/-11373soft"
1203,"-41hard/-11708soft"
1236,"-41hard/-11400soft"
1256,"-41hard/-11397soft"
1291,"-41hard/-11396soft"
1308,"-41hard/-11395soft"
1346,"-41hard/-11095soft"
1411,"-40hard/-11095soft"
1429,"-39hard/-11082soft"
1574,"-38hard/-11425soft"
2019,"-38hard/-11420soft"
2049,"-37hard/-11731soft"
2071,"-37hard/-11727soft"
2106,"-36hard/-12045soft"
2127,"-36hard/-12037soft"
2655,"-35hard/-12908soft"
2670,"-35hard/-12906soft"
3022,"-33hard/-12752soft"
3038,"-33hard/-12751soft"
3054,"-33hard/-12750soft"
3068,"-32hard/-12514soft"
3112,"-32hard/-12511soft"
3158,"-31hard/-12541soft"
3180,"-31hard/-12540soft"
3473,"-30hard/-12543soft"
3521,"-29hard/-12839soft"
3542,"-29hard/-12833soft"
3579,"-28hard/-12840soft"
3601,"-27hard/-12836soft"
3610,"-27hard/-12522soft"
3632,"-27hard/-12515soft"
3645,"-27hard/-12511soft"
3675,"-27hard/-12503soft"
3685,"-27hard/-12495soft"
3749,"-27hard/-12493soft"
3761,"-27hard/-12488soft"
3786,"-27hard/-12189soft"
3804,"-25hard/-12168soft"
3846,"-25hard/-12165soft"
3856,"-25hard/-12164soft"
3872,"-25hard/-12151soft"
3887,"-25hard/-12149soft"
4013,"-24hard/-12486soft"
4037,"-23hard/-12487soft"
4041,"-23hard/-12485soft"
4057,"-21hard/-12799soft"
4085,"-20hard/-12792soft"
4117,"-19hard/-12798soft"
4130,"-17hard/-12798soft"
4160,"-16hard/-12815soft"
4177,"-16hard/-12814soft"
4189,"-15hard/-12809soft"
4231,"-14hard/-13103soft"
4252,"-14hard/-13101soft"
4264,"-14hard/-13076soft"
4278,"-12hard/-13071soft"
4291,"-11hard/-13077soft"
4305,"-11hard/-13072soft"
4495,"-10hard/-13302soft"
4507,"-9hard/-13317soft"
4528,"-9hard/-13312soft"
5172,"-9hard/-12691soft"
5307,"-9hard/-12682soft"
5337,"-9hard/-12674soft"
5750,"-8hard/-12971soft"
5796,"-8hard/-12970soft"
5811,"-8hard/-12964soft"
5823,"-8hard/-12947soft"
6142,"-7hard/-13180soft"
6161,"-7hard/-13179soft"
6208,"-7hard/-13175soft"
6228,"-7hard/-13170soft"
6386,"-7hard/-13169soft"
6433,"-7hard/-12925soft"
6444,"-7hard/-12916soft"
7816,"-7hard/-12761soft"
7848,"-3hard/-12778soft"
