"timeMillisSpent","score"
346,"-51hard/-11252soft"
939,"-50hard/-11974soft"
963,"-50hard/-11966soft"
1061,"-49hard/-12451soft"
1981,"-47hard/-12484soft"
2025,"-46hard/-12485soft"
2089,"-45hard/-12797soft"
2111,"-45hard/-12786soft"
2908,"-45hard/-12109soft"
2931,"-45hard/-12107soft"
2952,"-44hard/-12427soft"
2994,"-44hard/-12425soft"
3055,"-41hard/-12452soft"
3075,"-41hard/-12451soft"
3159,"-40hard/-12562soft"
3178,"-40hard/-12561soft"
3198,"-40hard/-12557soft"
3219,"-40hard/-12555soft"
3295,"-39hard/-12571soft"
3334,"-38hard/-12356soft"
3354,"-37hard/-12333soft"
3375,"-37hard/-12306soft"
3394,"-37hard/-12296soft"
3700,"-36hard/-12023soft"
3721,"-36hard/-12019soft"
3742,"-35hard/-12022soft"
3765,"-35hard/-12012soft"
3981,"-35hard/-11693soft"
4004,"-35hard/-11692soft"
4027,"-35hard/-11686soft"
4049,"-34hard/-11674soft"
4071,"-33hard/-11672soft"
4153,"-32hard/-11686soft"
4176,"-31hard/-11931soft"
4317,"-30hard/-12261soft"
4360,"-29hard/-12267soft"
4381,"-29hard/-12262soft"
4624,"-28hard/-12288soft"
4663,"-25hard/-12289soft"
5466,"-25hard/-12242soft"
5486,"-25hard/-12235soft"
5508,"-25hard/-12231soft"
5609,"-25hard/-12224soft"
5628,"-25hard/-12219soft"
5647,"-25hard/-12211soft"
5665,"-25hard/-12207soft"
