"timeMillisSpent","score"
119,"-14hard/-16630soft"
182,"-13hard/-16589soft"
237,"-12hard/-16559soft"
290,"-9hard/-16677soft"
380,"-8hard/-17100soft"
423,"-7hard/-17710soft"
460,"-6hard/-17619soft"
496,"-4hard/-17804soft"
535,"-3hard/-17751soft"
572,"-3hard/-17456soft"
651,"-3hard/-17376soft"
689,"-2hard/-17620soft"
732,"-2hard/-17538soft"
770,"-2hard/-17471soft"
807,"-2hard/-17417soft"
847,"-2hard/-17181soft"
916,"-1hard/-17139soft"
1025,"-1hard/-17047soft"
1109,"-1hard/-16874soft"
1143,"-1hard/-16859soft"
1178,"-1hard/-16800soft"
1216,"-1hard/-16700soft"
1254,"-1hard/-16674soft"
1296,"-1hard/-16553soft"
1337,"-1hard/-16511soft"
1372,"-1hard/-16475soft"
1408,"-1hard/-16449soft"
1449,"-1hard/-16362soft"
1491,"-1hard/-16333soft"
1531,"-1hard/-16321soft"
1568,"-1hard/-16306soft"
1605,"-1hard/-16291soft"
1709,"-1hard/-16280soft"
1749,"-1hard/-16261soft"
1787,"-1hard/-16259soft"
1856,"-1hard/-16257soft"
1934,"-1hard/-16228soft"
2018,"-1hard/-16066soft"
2094,"-1hard/-16034soft"
2133,"-1hard/-15965soft"
2221,"-1hard/-15952soft"
2262,"0hard/-16173soft"
2341,"0hard/-16163soft"
2459,"0hard/-16067soft"
2500,"0hard/-16000soft"
2735,"0hard/-15996soft"
2776,"0hard/-15936soft"
2816,"0hard/-15891soft"
2856,"0hard/-15831soft"
2940,"0hard/-15820soft"
2978,"0hard/-15750soft"
3016,"0hard/-15738soft"
3053,"0hard/-15733soft"
3138,"0hard/-15680soft"
3180,"0hard/-15661soft"
3261,"0hard/-15627soft"
3497,"0hard/-15580soft"
3536,"0hard/-15557soft"
3574,"0hard/-15536soft"
3627,"0hard/-15467soft"
4036,"0hard/-15162soft"
4075,"0hard/-15106soft"
4159,"0hard/-15065soft"
4200,"0hard/-15039soft"
4238,"0hard/-15029soft"
4276,"0hard/-14985soft"
4575,"0hard/-14962soft"
5467,"0hard/-14930soft"
5645,"0hard/-14925soft"
5741,"0hard/-14921soft"
7541,"0hard/-14904soft"
7584,"0hard/-14898soft"
8274,"0hard/-14878soft"
8318,"0hard/-14785soft"
8493,"0hard/-14737soft"
8539,"0hard/-14718soft"
8628,"0hard/-14667soft"
8667,"0hard/-14650soft"
8757,"0hard/-14638soft"
9097,"0hard/-14629soft"
9143,"0hard/-14242soft"
9760,"0hard/-14195soft"
