"timeMillisSpent","score"
1317,"-97hard/-20228soft"
1472,"-96hard/-20540soft"
1651,"-95hard/-20544soft"
1781,"-94hard/-20540soft"
1826,"-93hard/-20852soft"
1848,"-91hard/-21182soft"
1958,"-90hard/-21230soft"
1979,"-89hard/-21230soft"
2441,"-87hard/-22345soft"
2453,"-86hard/-22778soft"
2931,"-86hard/-22681soft"
4460,"-84hard/-23086soft"
4516,"-83hard/-23102soft"
4535,"-82hard/-23110soft"
4547,"-79hard/-23126soft"
4561,"-78hard/-23118soft"
4912,"-76hard/-23665soft"
6244,"-76hard/-23372soft"
6285,"-76hard/-23368soft"
6411,"-75hard/-23673soft"
6870,"-73hard/-24008soft"
8598,"-73hard/-23754soft"
8914,"-73hard/-23750soft"
8957,"-71hard/-23739soft"
8976,"-71hard/-23429soft"
8996,"-71hard/-23407soft"
9136,"-70hard/-23841soft"
9509,"-69hard/-24096soft"
9522,"-65hard/-23848soft"
9538,"-61hard/-23873soft"
