"timeMillisSpent","score"
1319,"-97hard/-20228soft"
1716,"-96hard/-20224soft"
1896,"-94hard/-20554soft"
1956,"-92hard/-20592soft"
2006,"-91hard/-20605soft"
2174,"-90hard/-20918soft"
2196,"-89hard/-20914soft"
2250,"-88hard/-21252soft"
2275,"-85hard/-21574soft"
2309,"-85hard/-21573soft"
2471,"-82hard/-22050soft"
2494,"-81hard/-22483soft"
2517,"-79hard/-22491soft"
2529,"-78hard/-22502soft"
2541,"-76hard/-22507soft"
2586,"-76hard/-22497soft"
2753,"-75hard/-22837soft"
3224,"-74hard/-24114soft"
3409,"-73hard/-24078soft"
4144,"-73hard/-23614soft"
4155,"-73hard/-23610soft"
4207,"-72hard/-23594soft"
4459,"-71hard/-23594soft"
4493,"-67hard/-23592soft"
4590,"-66hard/-23594soft"
5710,"-64hard/-23629soft"
6363,"-64hard/-23341soft"
7021,"-63hard/-23779soft"
7058,"-62hard/-23787soft"
7190,"-60hard/-23795soft"
7242,"-59hard/-23794soft"
7875,"-59hard/-23601soft"
7895,"-59hard/-23590soft"
7945,"-59hard/-23582soft"
8450,"-57hard/-23919soft"
8464,"-57hard/-23918soft"
8491,"-57hard/-23908soft"
9065,"-56hard/-23869soft"
9182,"-56hard/-23860soft"
9193,"-56hard/-23842soft"
9253,"-55hard/-23851soft"
9453,"-54hard/-23485soft"
9631,"-54hard/-23192soft"
9759,"-53hard/-23070soft"
9825,"-53hard/-23059soft"
9891,"-52hard/-22945soft"
9914,"-52hard/-22944soft"
9927,"-52hard/-22934soft"
9956,"-52hard/-22932soft"
