"timeMillisSpent","score"
27,"-12hard/-2977soft"
43,"-12hard/-2968soft"
55,"-8hard/-2974soft"
66,"-8hard/-2973soft"
73,"-8hard/-2971soft"
157,"-7hard/-3290soft"
166,"-7hard/-3286soft"
209,"-7hard/-3277soft"
225,"-5hard/-3395soft"
229,"-5hard/-3390soft"
240,"-5hard/-3386soft"
246,"-5hard/-3383soft"
324,"-5hard/-3381soft"
330,"-5hard/-3380soft"
367,"-5hard/-3379soft"
388,"-5hard/-3373soft"
406,"-5hard/-3370soft"
417,"-5hard/-3369soft"
469,"-5hard/-3355soft"
489,"-5hard/-3351soft"
497,"-5hard/-3340soft"
504,"-5hard/-3336soft"
512,"-5hard/-3331soft"
531,"-5hard/-3326soft"
534,"-5hard/-3325soft"
541,"-5hard/-3309soft"
550,"-5hard/-3306soft"
585,"-1hard/-3317soft"
620,"-1hard/-3315soft"
739,"-1hard/-3211soft"
796,"0hard/-3212soft"
806,"0hard/-3207soft"
900,"0hard/-3202soft"
1027,"0hard/-3198soft"
1039,"0hard/-3194soft"
1048,"0hard/-3193soft"
1198,"0hard/-3192soft"
1290,"0hard/-3191soft"
1472,"0hard/-3186soft"
1481,"0hard/-3184soft"
1504,"0hard/-3183soft"
1513,"0hard/-3181soft"
